3.000E+00  1.427E+04  2.160E+03  1.643E+04
4.000E+00  3.142E+03  4.020E+02  3.544E+03
5.000E+00  9.132E+02  1.090E+02  1.022E+03
6.000E+00  3.220E+02  3.740E+01  3.594E+02
7.000E+00  1.305E+02  1.468E+01  1.452E+02
8.000E+00  5.869E+01  6.604E+00  6.530E+01
9.000E+00  2.851E+01  3.129E+00  3.164E+01
1.000E+01  1.484E+01  1.634E+00  1.648E+01
1.100E+01  8.128E+00  8.975E-01  9.025E+00
1.200E+01  4.633E+00  5.119E-01  5.145E+00
1.300E+01  2.738E+00  3.063E-01  3.044E+00
1.400E+01  1.665E+00  1.884E-01  1.853E+00
1.500E+01  1.039E+00  1.174E-01  1.156E+00
1.600E+01  6.631E-01  7.620E-02  7.393E-01
1.700E+01  4.316E-01  5.002E-02  4.816E-01
1.800E+01  2.855E-01  3.341E-02  3.189E-01
1.900E+01  1.918E-01  2.264E-02  2.144E-01
2.000E+01  1.304E-01  1.562E-02  1.460E-01
2.100E+01  8.973E-02  1.095E-02  1.007E-01
2.200E+01  6.247E-02  7.736E-03  7.021E-02
2.300E+01  4.387E-02  5.405E-03  4.928E-02
2.400E+01  3.106E-02  3.895E-03  3.495E-02
2.500E+01  2.218E-02  2.817E-03  2.499E-02

isocut r=0.5,f=0.1
pT, direct, frag, total  (pb/GeV**2)

