2.000E+00  1.125E+05  3.307E+04  1.456E+05
3.000E+00  1.560E+04  3.647E+03  1.925E+04
4.000E+00  3.409E+03  6.700E+02  4.079E+03
5.000E+00  9.845E+02  1.739E+02  1.158E+03
6.000E+00  3.455E+02  5.725E+01  4.028E+02
7.000E+00  1.395E+02  2.172E+01  1.612E+02
8.000E+00  6.250E+01  9.454E+00  7.195E+01
9.000E+00  3.027E+01  4.408E+00  3.468E+01
1.000E+01  1.572E+01  2.264E+00  1.799E+01
1.100E+01  8.590E+00  1.232E+00  9.821E+00
1.200E+01  4.887E+00  6.908E-01  5.578E+00
1.300E+01  2.882E+00  4.090E-01  3.291E+00
1.400E+01  1.750E+00  2.509E-01  2.001E+00
1.500E+01  1.090E+00  1.550E-01  1.245E+00
1.600E+01  6.949E-01  9.934E-02  7.942E-01
1.700E+01  4.517E-01  6.536E-02  5.171E-01
1.800E+01  2.984E-01  4.311E-02  3.415E-01
1.900E+01  2.002E-01  2.918E-02  2.294E-01
2.000E+01  1.359E-01  2.011E-02  1.560E-01
2.100E+01  9.340E-02  1.399E-02  1.074E-01
2.200E+01  6.498E-02  9.804E-03  7.478E-02
2.300E+01  4.559E-02  6.841E-03  5.243E-02
2.400E+01  3.224E-02  4.913E-03  3.715E-02
2.500E+01  2.299E-02  3.529E-03  2.652E-02

isocut r=0.5,f=0.1 in phenix acceptance (ppg60)
pT, direct, frag, total  (pb/GeV**2)

