       -3.000000    2.871481E-05    
       -2.900000    6.135487E-05    
       -2.800000    1.813405E-04    
       -2.700000    2.814550E-04    
       -2.600000    3.408108E-04    
       -2.500000    6.958222E-04    
       -2.400000    1.576359E-03    
       -2.300000    2.649391E-03    
       -2.200000    3.351478E-03    
       -2.100000    3.577345E-03    
       -2.000000    3.944416E-03    
       -1.900000    5.468450E-03    
       -1.800000    9.019002E-03    
       -1.700000    1.503456E-02    
       -1.600000    2.309069E-02    
       -1.500000    3.254484E-02    
       -1.400000    4.247768E-02    
       -1.300000    5.198569E-02    
       -1.200000    6.033004E-02    
       -1.100000    6.701066E-02    
       -1.000000    7.177914E-02    
   -9.000000E-01    7.461382E-02    
   -8.000000E-01    7.567607E-02    
   -7.000000E-01    7.526056E-02    
   -6.000000E-01    7.374441E-02    
   -5.000000E-01    7.154305E-02    
   -4.000000E-01    6.907034E-02    
   -3.000000E-01    6.670696E-02   
   -2.000000E-01    6.477365E-02    
   -9.999996E-02    6.351320E-02    
    4.470348E-08    6.307600E-02    
    1.000000E-01    6.351320E-02    
    2.000000E-01    6.477365E-02    
    3.000000E-01    6.670696E-02    
    4.000000E-01    6.907034E-02    
    5.000001E-01    7.154305E-02    
    6.000000E-01    7.374441E-02    
    7.000000E-01    7.526056E-02    
    8.000001E-01    7.567607E-02    
    9.000000E-01    7.461382E-02    
        1.000000    7.177914E-02    
        1.100000    6.701066E-02    
        1.200000    6.033004E-02    
        1.300000    5.198569E-02    
        1.400000    4.247768E-02    
        1.500000    3.254484E-02    
        1.600000    2.309069E-02    
        1.700000    1.503456E-02    
        1.800000    9.019002E-03    
        1.900000    5.468450E-03    
        2.000000    3.944416E-03    
        2.100000    3.577345E-03    
        2.200000    3.351478E-03    
        2.300000    2.649391E-03    
        2.400000    1.576359E-03    
        2.500000    6.958222E-04   
        2.600000    3.408108E-04    
        2.700000    2.814550E-04    
        2.800000    1.813405E-04    
        2.900000    6.135487E-05    
        3.000000    2.871481E-05    
 
