  2.750E+00  1.034E+06
  3.250E+00  2.348E+05
  3.750E+00  6.599E+04
  4.250E+00  2.230E+04
  4.750E+00  8.694E+03
  5.250E+00  3.748E+03
  5.750E+00  1.755E+03
  6.250E+00  8.935E+02
  6.750E+00  4.738E+02
  7.250E+00  2.648E+02
  7.750E+00  1.525E+02
  8.250E+00  9.102E+01
  8.750E+00  5.595E+01
  9.250E+00  3.524E+01
  9.750E+00  2.261E+01
  1.025E+01  1.490E+01
  1.075E+01  1.003E+01
  1.125E+01  6.770E+00
  1.175E+01  4.652E+00
  1.225E+01  3.263E+00
  1.275E+01  2.290E+00
  1.325E+01  1.635E+00
  1.375E+01  1.173E+00
  1.425E+01  8.461E-01
  1.475E+01  6.201E-01
  1.525E+01  4.561E-01
