2.000E+00  1.018E+05  3.019E+04  1.320E+05
3.000E+00  1.427E+04  3.327E+03  1.759E+04
4.000E+00  3.142E+03  6.174E+02  3.760E+03
5.000E+00  9.132E+02  1.613E+02  1.074E+03
6.000E+00  3.220E+02  5.358E+01  3.756E+02
7.000E+00  1.305E+02  2.031E+01  1.508E+02
8.000E+00  5.869E+01  8.889E+00  6.758E+01
9.000E+00  2.851E+01  4.154E+00  3.267E+01
1.000E+01  1.484E+01  2.145E+00  1.699E+01
1.100E+01  8.128E+00  1.170E+00  9.297E+00
1.200E+01  4.633E+00  6.578E-01  5.291E+00
1.300E+01  2.738E+00  3.900E-01  3.128E+00
1.400E+01  1.665E+00  2.396E-01  1.904E+00
1.500E+01  1.039E+00  1.485E-01  1.187E+00
1.600E+01  6.631E-01  9.523E-02  7.583E-01
1.700E+01  4.316E-01  6.278E-02  4.943E-01
1.800E+01  2.855E-01  4.143E-02  3.269E-01
1.900E+01  1.918E-01  2.805E-02  2.198E-01
2.000E+01  1.304E-01  1.936E-02  1.497E-01
2.100E+01  8.973E-02  1.348E-02  1.032E-01
2.200E+01  6.247E-02  9.451E-03  7.193E-02
2.300E+01  4.387E-02  6.610E-03  5.048E-02
2.400E+01  3.106E-02  4.755E-03  3.581E-02
2.500E+01  2.218E-02  3.414E-03  2.559E-02

isocut r=0.5,f=0.1
pT, direct, frag, total  (pb/GeV**2)
