3.000000e+00  6.375322e+05  2.348759e+00  1.153892e+00
4.000000e+00  8.156507e+04  2.335840e+00  1.150917e+00
5.000000e+00  1.569000e+04  2.323852e+00  1.135268e+00
6.000000e+00  3.948054e+03  2.316101e+00  1.115774e+00
7.000000e+00  1.197465e+03  2.313537e+00  1.096127e+00
8.000000e+00  4.164608e+02  2.308782e+00  1.074715e+00
9.000000e+00  1.622664e+02  2.309471e+00  1.058715e+00
1.000000e+01  6.832328e+01  2.313898e+00  1.041910e+00
1.200000e+01  1.489952e+01  2.324814e+00  1.011243e+00
1.400000e+01  3.921472e+00  2.343581e+00  9.843783e-01
1.600000e+01  1.177194e+00  2.368280e+00  9.602315e-01
1.800000e+01  3.943963e-01  2.392919e+00  9.380871e-01
2.000000e+01  1.413533e-01  2.417709e+00  9.173613e-01
