  1.250E+00  6.232E+07
  1.750E+00  4.597E+06
  2.250E+00  6.256E+05
  2.750E+00  1.247E+05
  3.250E+00  3.163E+04
  3.750E+00  9.620E+03
  4.250E+00  3.294E+03
  4.750E+00  1.252E+03
  5.250E+00  5.107E+02
  5.750E+00  2.225E+02
  6.250E+00  1.018E+02
  6.750E+00  4.841E+01
  7.250E+00  2.392E+01
  7.750E+00  1.212E+01
  8.250E+00  6.282E+00
  8.750E+00  3.331E+00
  9.250E+00  1.784E+00
  9.750E+00  9.728E-01
  1.025E+01  5.368E-01
  1.075E+01  2.993E-01
  1.125E+01  1.675E-01
  1.175E+01  9.436E-02
  1.225E+01  5.337E-02
  1.275E+01  3.030E-02
  1.325E+01  1.722E-02
  1.375E+01  9.796E-03
  1.425E+01  5.564E-03
  1.475E+01  3.165E-03
  1.525E+01  1.782E-03
