  1.510E+00  1.112E+09
  1.610E+00  7.209E+08
  1.720E+00  4.663E+08
  1.820E+00  3.248E+08
  1.920E+00  2.299E+08
  2.030E+00  1.617E+08
  2.180E+00  1.028E+08
  2.390E+00  5.763E+07
  2.600E+00  3.383E+07
  2.810E+00  2.054E+07
  3.020E+00  1.223E+07
  3.370E+00  5.467E+06
  3.890E+00  1.914E+06
  4.420E+00  7.460E+05
  5.750E+00  1.095E+05
  6.500E+00  4.681E+04
  7.500E+00  1.621E+04
  8.500E+00  6.380E+03
  9.500E+00  2.823E+03
  1.050E+01  1.352E+03
  1.150E+01  6.878E+02
  1.250E+01  3.737E+02
  1.350E+01  2.121E+02
  1.450E+01  1.247E+02
