  2.000000     0.9165915      1.213778    
  2.280000     0.9286180      1.211707    
  2.560000     0.9335506      1.215008    
  2.840000     0.9378640      1.214486    
  3.120000     0.9283184      1.189492    
  3.400000     0.9315419      1.179182    
  3.680000     0.9233687      1.155459    
  3.960000     0.9146363      1.130700    
  4.240000     0.9176624      1.114844    
  4.520000     0.9199224      1.087477    
  4.800000     0.9057661      1.054092    
  5.080000     0.9148513      1.041048    
  5.360000     0.9145640      1.012671    
  5.640000     0.9113069     0.9901735    
  5.920000     0.9027759     0.9654725    
  6.200000     0.9044458     0.9500247    
  6.480000     0.9079143     0.9396340    
  6.760000     0.9070696     0.9295483    
  7.040000     0.9035400     0.9195068    
  7.320000     0.9041297     0.9170426    
  7.600000     0.9106859     0.9184901    
  7.880000     0.9011517     0.9093660    
  8.160000     0.9083391     0.9143918    
  8.440000     0.8976935     0.9047808    
  8.720000     0.9063608     0.9108194    
  9.000000     0.9013150     0.9042984    
  9.280000     0.9027396     0.9063870    
  9.560000     0.9077927     0.9124486    
  9.840000     0.9093384     0.9110014    
  10.12000     0.9120669     0.9111933    
  10.40000     0.9063081     0.9074903    
  10.68000     0.8886127     0.8942705    
  10.96000     0.9009551     0.9000781    
  11.24000     0.8947598     0.8961431    
  11.52000     0.8973913     0.8978984    
  11.80000     0.8969644     0.8966863    
  12.08000     0.8919288     0.8932233    
  12.36000     0.8877301     0.8883349    
  12.64000     0.8922105     0.8906151    
  12.92000     0.8920187     0.8911834    
  13.20000     0.8885946     0.8872401    
  13.48000     0.8883053     0.8851054    
  13.76000     0.8924751     0.8895255    
  14.04000     0.8880971     0.8835103    
  14.32000     0.8939355     0.8877090    
  14.60000     0.8875487     0.8821785    
  14.88000     0.8901880     0.8841176    
  15.16000     0.8887357     0.8823116    
  15.44000     0.8850616     0.8786098    
  15.72000     0.8833644     0.8725543    
  16.00000     0.8875076     0.8770612    
