  2.000000     0.6034771      1.092059    
  2.360000     0.5559513     0.9891852    
  2.720000     0.5036349     0.8789566    
  3.080000     0.4950406     0.8284058    
  3.440000     0.4882720     0.7855336    
  3.800000     0.4843116     0.7442469    
  4.160000     0.4828202     0.7038218    
  4.520000     0.4815526     0.6677932    
  4.880000     0.4841063     0.6358258    
  5.240000     0.4892977     0.6088248    
  5.600000     0.4882225     0.5809354    
  5.960000     0.4897150     0.5602766    
  6.320000     0.4973402     0.5503185    
  6.680000     0.4994669     0.5401106    
  7.040000     0.5011421     0.5346639    
  7.400000     0.5009106     0.5299426    
  7.760000     0.5067139     0.5324942    
  8.120000     0.5081556     0.5321743    
  8.480000     0.5113968     0.5338622    
  8.840000     0.5142251     0.5358753    
  9.200000     0.5162807     0.5374573    
  9.560000     0.5174651     0.5376802    
  9.920000     0.5199859     0.5395713    
  10.28000     0.5211396     0.5406640    
  10.64000     0.5227683     0.5414138    
  11.00000     0.5244339     0.5416513    
  11.36000     0.5259621     0.5431194    
  11.72000     0.5284605     0.5445961    
  12.08000     0.5299012     0.5452524    
  12.44000     0.5300606     0.5446707    
  12.80000     0.5320732     0.5462725    
  13.16000     0.5335162     0.5467057    
  13.52000     0.5354069     0.5470544    
  13.88000     0.5355901     0.5466483    
  14.24000     0.5347629     0.5459060    
  14.60000     0.5377174     0.5467489    
  14.96000     0.5350298     0.5445613    
  15.32000     0.5347867     0.5435268    
  15.68000     0.5399919     0.5472645    
  16.04000     0.5388267     0.5449840    
  16.40000     0.5395342     0.5456582    
  16.76000     0.5365955     0.5429148    
  17.12000     0.5372419     0.5421190    
  17.48000     0.5394545     0.5430617    
  17.84000     0.5400593     0.5423766    
  18.20000     0.5411525     0.5420451    
  18.56000     0.5378032     0.5394413    
  18.92000     0.5371606     0.5374486    
  19.28000     0.5407218     0.5400527    
  19.64000     0.5380329     0.5376067    
  20.00000     0.5392679     0.5382416    
