3.000000e+00  1.200401e+06  1.809002e+00  1.152039e+00
4.000000e+00  1.505827e+05  1.757772e+00  1.164665e+00
5.000000e+00  2.831909e+04  1.745903e+00  1.156987e+00
6.000000e+00  6.986267e+03  1.746788e+00  1.140399e+00
7.000000e+00  2.086957e+03  1.753983e+00  1.122169e+00
8.000000e+00  7.145735e+02  1.764268e+00  1.101430e+00
9.000000e+00  2.755373e+02  1.774861e+00  1.082393e+00
1.000000e+01  1.148960e+02  1.786917e+00  1.064001e+00
1.200000e+01  2.468750e+01  1.812159e+00  1.030843e+00
1.400000e+01  6.425871e+00  1.839651e+00  1.001308e+00
1.600000e+01  1.921016e+00  1.870193e+00  9.753055e-01
1.800000e+01  6.403194e-01  1.898468e+00  9.512712e-01
2.000000e+01  2.284622e-01  1.927185e+00  9.294465e-01
