  1.250E+00  9.724E+07
  1.750E+00  7.433E+06
  2.250E+00  1.043E+06
  2.750E+00  2.140E+05
  3.250E+00  5.546E+04
  3.750E+00  1.717E+04
  4.250E+00  5.951E+03
  4.750E+00  2.281E+03
  5.250E+00  9.343E+02
  5.750E+00  4.076E+02
  6.250E+00  1.861E+02
  6.750E+00  8.803E+01
  7.250E+00  4.327E+01
  7.750E+00  2.176E+01
  8.250E+00  1.117E+01
  8.750E+00  5.855E+00
  9.250E+00  3.098E+00
  9.750E+00  1.668E+00
  1.025E+01  9.077E-01
  1.075E+01  4.987E-01
  1.125E+01  2.745E-01
  1.175E+01  1.520E-01
  1.225E+01  8.457E-02
  1.275E+01  4.719E-02
  1.325E+01  2.632E-02
  1.375E+01  1.469E-02
  1.425E+01  8.181E-03
  1.475E+01  4.561E-03
  1.525E+01  2.513E-03
