  1.250E+00  1.576E+08
  1.750E+00  1.189E+07
  2.250E+00  1.651E+06
  2.750E+00  3.349E+05
  3.250E+00  8.608E+04
  3.750E+00  2.646E+04
  4.250E+00  9.136E+03
  4.750E+00  3.495E+03
  5.250E+00  1.433E+03
  5.750E+00  6.267E+02
  6.250E+00  2.877E+02
  6.750E+00  1.372E+02
  7.250E+00  6.798E+01
  7.750E+00  3.453E+01
  8.250E+00  1.795E+01
  8.750E+00  9.539E+00
  9.250E+00  5.122E+00
  9.750E+00  2.801E+00
  1.025E+01  1.550E+00
  1.075E+01  8.671E-01
  1.125E+01  4.869E-01
  1.175E+01  2.752E-01
  1.225E+01  1.563E-01
  1.275E+01  8.909E-02
  1.325E+01  5.088E-02
  1.375E+01  2.908E-02
  1.425E+01  1.660E-02
  1.475E+01  9.495E-03
  1.525E+01  5.376E-03
