3.000E+00  1.168E+04  1.262E+04  2.430E+04
4.000E+00  2.633E+03  1.757E+03  4.391E+03
5.000E+00  7.789E+02  4.005E+02  1.179E+03
6.000E+00  2.784E+02  1.231E+02  4.015E+02
7.000E+00  1.141E+02  4.606E+01  1.601E+02
8.000E+00  5.173E+01  1.939E+01  7.112E+01
9.000E+00  2.531E+01  9.014E+00  3.432E+01
1.000E+01  1.326E+01  4.550E+00  1.781E+01
1.100E+01  7.290E+00  2.441E+00  9.731E+00
1.200E+01  4.175E+00  1.368E+00  5.543E+00
1.300E+01  2.477E+00  7.968E-01  3.274E+00
1.400E+01  1.511E+00  4.760E-01  1.987E+00
1.500E+01  9.461E-01  2.933E-01  1.239E+00
1.600E+01  6.061E-01  1.859E-01  7.919E-01
1.700E+01  3.953E-01  1.195E-01  5.148E-01
1.800E+01  2.622E-01  7.843E-02  3.406E-01
1.900E+01  1.766E-01  5.228E-02  2.289E-01
2.000E+01  1.204E-01  3.512E-02  1.555E-01
2.100E+01  8.308E-02  2.404E-02  1.071E-01
2.200E+01  5.797E-02  1.663E-02  7.460E-02
2.300E+01  4.081E-02  1.154E-02  5.235E-02
2.400E+01  2.896E-02  8.104E-03  3.706E-02
2.500E+01  2.072E-02  5.757E-03  2.647E-02

pT, direct, frag, total  (pb/GeV**2)
