2.0 1.308696465939096E-02  1.301289579574069E-02  2.192209258308430E-02  1.851489322417946E-02  5.481820395666607E-03  3.853756840899287E-03
2.28 4.771192507835702E-03  4.834357201431591E-03  8.029683948048530E-03  6.263468686274286E-03  2.240113310557734E-03  1.564300106822792E-03
2.56 1.904952843923616E-03  1.889919580267911E-03  3.068426711560095E-03  2.243570928754037E-03  9.566538947487576E-04  6.666653551222968E-04
2.84 8.465459297183896E-04  8.420087081590197E-04  1.269900906016207E-03  8.801787199371386E-04  4.402147422524588E-04  2.990802134362482E-04
3.12 4.082823137608553E-04  4.120686533535051E-04  5.725063289529514E-04  3.778734254581267E-04  2.171842466065021E-04  1.436038048948418E-04
3.4 2.120101349080421E-04  2.115185359178067E-04  2.700302450119046E-04  1.678260273914878E-04  1.125848954048485E-04  6.880543300188791E-05
3.68 1.159622426820050E-04  1.166146512304259E-04  1.312495750075235E-04  7.825482717371985E-05  5.869982323464732E-05  3.492161086648060E-05
3.96 6.668627571069548E-05  6.718304564837765E-05  6.679504656072694E-05  3.688320175593641E-05  3.206015175053799E-05  1.798122999911786E-05
4.24 4.024264518485652E-05  4.071766657617623E-05  3.390066591413388E-05  1.793337365512312E-05  1.895255587398709E-05  9.528921518284836E-06
4.52 2.486486344181868E-05  2.472135280412031E-05  1.809514414500176E-05  8.787860326406453E-06  1.094289048493879E-05  5.243881539926581E-06
4.8 1.608847670833299E-05  1.602277859337432E-05  9.484638100139092E-06  4.319717372641430E-06  6.816918034676045E-06  2.907489223227404E-06
5.08 1.051955053938612E-05  1.062975671349730E-05  5.165478965109740E-06  2.129840275698048E-06  4.237526997521667E-06  1.651558361467044E-06
5.36 7.157554255738346E-06  7.162605473850063E-06  2.799882439095636E-06  1.021052458707682E-06  2.774281095392457E-06  9.724683542657614E-07
5.64 4.896148889674388E-06  4.870344537592846E-06  1.548448043193067E-06  5.129539197296380E-07  1.870365596655618E-06  5.837967277630109E-07
5.92 3.366356907740354E-06  3.395313571151861E-06  8.831215766808082E-07  2.507313295533365E-07  1.299566323297977E-06  3.788284569149519E-07
6.2 2.401523140638673E-06  2.457149091439369E-06  5.291083607040855E-07  1.236962394234996E-07  9.254964522988985E-07  2.458713779122778E-07
6.48 1.719293373150652E-06  1.750590696202955E-06  3.205267991065599E-07  6.370557573395358E-08  6.632441379977889E-07  1.648914239119411E-07
6.76 1.257078116694253E-06  1.295839855551016E-06  2.070685902392568E-07  3.290385901074552E-08  4.972591989129190E-07  1.197772444716591E-07
7.04 9.255546213386985E-07  9.538061575456998E-07  1.402340009920108E-07  1.838961480355208E-08  3.622934247054379E-07  8.601087952350535E-08
7.32 6.976789943505383E-07  7.160229370539389E-07  9.894842056880243E-08  1.078175644572053E-08  2.767794307247143E-07  6.147960993021417E-08
7.6 5.222241167495430E-07  5.434917487709174E-07  7.201871687571708E-08  6.993768034705687E-09  2.090329111330358E-07  4.710569135636519E-08
7.88 3.986958756226379E-07  4.081994172377335E-07  5.351751750015703E-08  4.689888600064743E-09  1.634051481934142E-07  3.541496480364976E-08
