2.0 8.355860692164161E-03  8.601043199002451E-03  2.592629501181094E-02  2.011364129004846E-02  5.065159233756316E-03  3.826413279428092E-03
2.28 2.566494711922134E-03  2.570940548293799E-03  7.049678604342796E-03  4.935849057833444E-03  1.668971214725029E-03  1.271463468909826E-03
2.56 1.004399248442735E-03  1.023288850904694E-03  2.604185388554667E-03  1.697868222775269E-03  6.710465923321044E-04  4.914112649857124E-04
2.84 4.380426523549519E-04  4.479510486547154E-04  1.068694073949729E-03  6.564031341964183E-04  2.965519121075846E-04  2.108258252515228E-04
3.12 2.168947468805440E-04  2.182866976396063E-04  4.728200943757610E-04  2.771689113750386E-04  1.443397521920118E-04  9.795261127229434E-05
3.4 1.091471680947475E-04  1.118511137699216E-04  2.183164629604482E-04  1.243322829294342E-04  7.138125551036449E-05  4.708958729433833E-05
3.68 6.049832270652888E-05  6.090824658666646E-05  1.073727875103867E-04  5.843262798697668E-05  3.820005430629999E-05  2.314664080936486E-05
3.96 3.462561120232532E-05  3.364081576736168E-05  5.486819185341891E-05  2.747257655282760E-05  2.006978922331337E-05  1.191072432291491E-05
4.24 2.045770148038881E-05  2.056308833238057E-05  2.761944279624792E-05  1.296977837824310E-05  1.149725440426598E-05  6.273016977510332E-06
4.52 1.284480197431327E-05  1.304280880892209E-05  1.419885837588248E-05  6.409563239871813E-06  6.846395498063124E-06  3.376772017052990E-06
4.8 8.238901657292401E-06  8.230479343214600E-06  7.680511093359342E-06  3.145568693458980E-06  4.009002045165607E-06  1.858530106543675E-06
5.08 5.252601215145575E-06  5.306837378489829E-06  4.045802729954573E-06  1.584404442508468E-06  2.513257214503157E-06  1.064483814904494E-06
5.36 3.479121074044378E-06  3.611357205428815E-06  2.187680491431689E-06  7.718053628437929E-07  1.622140108738615E-06  6.031008283080798E-07
5.64 2.390750269947113E-06  2.519841025791688E-06  1.210143063129392E-06  3.773576414327474E-07  1.084374663232600E-06  3.580591613607613E-07
5.92 1.689846883690931E-06  1.746893964860223E-06  6.803290165342207E-07  1.874306727597028E-07  7.399458460947688E-07  2.187356937151962E-07
6.2 1.207733731893578E-06  1.234889124774380E-06  3.789896071979466E-07  9.213859592273107E-08  5.005049715146148E-07  1.412916276247866E-07
6.48 8.576822129112229E-07  8.848131193301245E-07  2.238480838485353E-07  4.693645784265600E-08  3.609039871495426E-07  9.312834940326327E-08
6.76 6.264294290641050E-07  6.434659678448909E-07  1.376417292592015E-07  2.341993811752117E-08  2.648151183351441E-07  6.324568596193197E-08
7.04 4.626617700731428E-07  4.749213194400944E-07  8.911865250123672E-08  1.207006338460184E-08  1.994323455656716E-07  4.471307466542296E-08
7.32 3.415434284529488E-07  3.558200560132956E-07  5.865071063401075E-08  6.776130865565553E-09  1.487973319073859E-07  3.245217133446469E-08
7.6 2.580782946871125E-07  2.680978887326772E-07  4.131440240684693E-08  3.982695403131206E-09  1.143669069446941E-07  2.401747011793416E-08
