2.000E+00  7.077E+04  2.019E+04  9.096E+04
3.000E+00  9.065E+03  2.165E+03  1.123E+04
4.000E+00  1.965E+03  4.217E+02  2.387E+03
5.000E+00  5.765E+02  1.161E+02  6.925E+02
6.000E+00  2.059E+02  3.933E+01  2.452E+02
7.000E+00  8.432E+01  1.518E+01  9.951E+01
8.000E+00  3.831E+01  6.778E+00  4.509E+01
9.000E+00  1.879E+01  3.242E+00  2.204E+01
1.000E+01  9.824E+00  1.667E+00  1.149E+01
1.100E+01  5.389E+00  9.041E-01  6.293E+00
1.200E+01  3.078E+00  5.174E-01  3.595E+00
1.300E+01  1.822E+00  3.004E-01  2.122E+00
1.400E+01  1.110E+00  1.846E-01  1.294E+00
1.500E+01  6.936E-01  1.156E-01  8.092E-01
1.600E+01  4.429E-01  7.430E-02  5.172E-01
1.700E+01  2.880E-01  4.812E-02  3.361E-01
1.800E+01  1.905E-01  3.209E-02  2.226E-01
1.900E+01  1.278E-01  2.176E-02  1.495E-01
2.000E+01  8.687E-02  1.484E-02  1.017E-01
2.100E+01  5.971E-02  1.022E-02  6.993E-02
2.200E+01  4.147E-02  7.199E-03  4.867E-02
2.300E+01  2.908E-02  5.097E-03  3.417E-02
2.400E+01  2.055E-02  3.615E-03  2.416E-02
2.500E+01  1.463E-02  2.593E-03  1.722E-02

isocut r=0.5,f=0.1 in phenix acceptance (ppg60)
pT, direct, frag, total  (pb/GeV**2)
