1.25   0.00392295
1.75   0.00800752
2.25   0.0147488
2.75   0.0238333
3.25   0.0350738
3.75   0.0481146
4.25   0.0637685
4.75   0.0809211
5.25   0.10048
5.75   0.121965
6.25   0.14577
6.75   0.172777
7.25   0.201782
7.75   0.234065
8.25   0.27
8.75   0.309212
9.25   0.354793
9.75   0.403858
10.25   0.458326
10.75   0.518124
11.25   0.587504
11.75   0.663874
12.25   0.75106
12.75   0.846987
13.25   0.955342
13.75   1.07806
14.25   1.21799
14.75   1.37492
15.25   1.55807


produced via plot_gamma_over_pi0()
dumping graph ratio_pQCD_vogelsang_pp_gammainv_63GeV_sc1.dat_over_pQCD_vogelsang_pp63_pi0inv_kkp_sc1.dat
