  1.250E+00  2.519E+07
  1.750E+00  1.982E+06
  2.250E+00  2.898E+05
  2.750E+00  6.203E+04
  3.250E+00  1.674E+04
  3.750E+00  5.375E+03
  4.250E+00  1.926E+03
  4.750E+00  7.603E+02
  5.250E+00  3.198E+02
  5.750E+00  1.429E+02
  6.250E+00  6.667E+01
  6.750E+00  3.217E+01
  7.250E+00  1.610E+01
  7.750E+00  8.226E+00
  8.250E+00  4.288E+00
  8.750E+00  2.279E+00
  9.250E+00  1.221E+00
  9.750E+00  6.651E-01
  1.025E+01  3.660E-01
  1.075E+01  2.032E-01
  1.125E+01  1.129E-01
  1.175E+01  6.308E-02
  1.225E+01  3.540E-02
  1.275E+01  1.991E-02
  1.325E+01  1.119E-02
  1.375E+01  6.291E-03
  1.425E+01  3.528E-03
  1.475E+01  1.980E-03
  1.525E+01  1.098E-03
