2.000E+00  6.515E+04  1.272E+04  7.788E+04
3.000E+00  8.489E+03  1.475E+03  9.964E+03
4.000E+00  1.857E+03  3.015E+02  2.159E+03
5.000E+00  5.483E+02  8.561E+01  6.339E+02
6.000E+00  1.966E+02  2.981E+01  2.264E+02
7.000E+00  8.081E+01  1.176E+01  9.257E+01
8.000E+00  3.682E+01  5.315E+00  4.213E+01
9.000E+00  1.810E+01  2.543E+00  2.065E+01
1.000E+01  9.482E+00  1.333E+00  1.081E+01
1.100E+01  5.210E+00  7.290E-01  5.939E+00
1.200E+01  2.980E+00  4.174E-01  3.398E+00
1.300E+01  1.766E+00  2.448E-01  2.011E+00
1.400E+01  1.078E+00  1.503E-01  1.228E+00
1.500E+01  6.741E-01  9.381E-02  7.679E-01
1.600E+01  4.309E-01  6.033E-02  4.912E-01
1.700E+01  2.805E-01  3.940E-02  3.199E-01
1.800E+01  1.857E-01  2.631E-02  2.120E-01
1.900E+01  1.246E-01  1.789E-02  1.425E-01
2.000E+01  8.481E-02  1.226E-02  9.707E-02
2.100E+01  5.835E-02  8.459E-03  6.681E-02
2.200E+01  4.056E-02  5.955E-03  4.651E-02
2.300E+01  2.846E-02  4.211E-03  3.267E-02
2.400E+01  2.013E-02  3.003E-03  2.313E-02
2.500E+01  1.434E-02  2.152E-03  1.649E-02

isocut r=0.5,f=0.1
pT, direct, frag, total  (pb/GeV**2)

