2.000E+00  7.717E+04  2.202E+04  9.918E+04
3.000E+00  1.039E+04  2.408E+03  1.280E+04
4.000E+00  2.277E+03  4.732E+02  2.750E+03
5.000E+00  6.722E+02  1.278E+02  8.000E+02
6.000E+00  2.416E+02  4.369E+01  2.852E+02
7.000E+00  9.941E+01  1.730E+01  1.167E+02
8.000E+00  4.524E+01  7.701E+00  5.295E+01
9.000E+00  2.224E+01  3.678E+00  2.591E+01
1.000E+01  1.164E+01  1.891E+00  1.353E+01
1.100E+01  6.403E+00  1.028E+00  7.431E+00
1.200E+01  3.664E+00  5.840E-01  4.248E+00
1.300E+01  2.173E+00  3.417E-01  2.515E+00
1.400E+01  1.327E+00  2.078E-01  1.535E+00
1.500E+01  8.310E-01  1.300E-01  9.609E-01
1.600E+01  5.321E-01  8.455E-02  6.167E-01
1.700E+01  3.463E-01  5.533E-02  4.017E-01
1.800E+01  2.295E-01  3.690E-02  2.664E-01
1.900E+01  1.542E-01  2.485E-02  1.791E-01
2.000E+01  1.052E-01  1.692E-02  1.221E-01
2.100E+01  7.239E-02  1.173E-02  8.412E-02
2.200E+01  5.038E-02  8.224E-03  5.861E-02
2.300E+01  3.542E-02  5.821E-03  4.124E-02
2.400E+01  2.509E-02  4.171E-03  2.927E-02
2.500E+01  1.791E-02  3.011E-03  2.093E-02

isocut r=0.5,f=0.1
pT, direct, frag, total  (pb/GeV**2)
