2.0 9.215287384519315E-03  9.382704882463344E-03  2.557273567643712E-02  1.935298725567352E-02  5.185377723239475E-03  3.975688789312377E-03
2.28 2.822038991105170E-03  2.809545939870717E-03  6.959782737255104E-03  4.670411431957688E-03  1.770702061692302E-03  1.302762652039398E-03
2.56 1.111090032116034E-03  1.120851642001872E-03  2.426126671297136E-03  1.564242932335274E-03  7.203553426282660E-04  5.174652960116720E-04
2.84 4.944064119241094E-04  4.798034701843664E-04  1.010105820280703E-03  6.235289829471472E-04  3.197606438370175E-04  2.225292233379578E-04
3.12 2.370677983966658E-04  2.330333100725038E-04  4.471614981632735E-04  2.499276355478704E-04  1.529540164668654E-04  1.017265672104438E-04
3.4 1.202103126134088E-04  1.211471083771222E-04  2.130986526125922E-04  1.120263978118244E-04  7.676574221137767E-05  4.881255029221894E-05
3.68 6.583720422791376E-05  6.652262679488025E-05  1.012395456968613E-04  5.059412846141198E-05  3.928794234203060E-05  2.425376062486890E-05
3.96 3.757949403459991E-05  3.838843392622014E-05  4.944140032392131E-05  2.409934317015122E-05  2.156771124794499E-05  1.225818789605378E-05
4.24 2.269954117091467E-05  2.239873842258727E-05  2.564501096558466E-05  1.148519856891021E-05  1.201807963059094E-05  6.492207442655410E-06
4.52 1.389048660098103E-05  1.408776105162804E-05  1.334958999739551E-05  5.512221430193939E-06  7.121757996559738E-06  3.499362199883810E-06
4.8 8.792194868184692E-06  9.024858435264652E-06  7.027656968340956E-06  2.683298574347457E-06  4.239542641223378E-06  1.922042932628964E-06
5.08 5.789493264543732E-06  5.850035808260370E-06  3.753300568453681E-06  1.321064006977170E-06  2.693567335534056E-06  1.059771762349140E-06
5.36 3.900476749233023E-06  3.966846879308058E-06  2.045544670106383E-06  6.578226924605038E-07  1.727781717979775E-06  6.183432577880800E-07
5.64 2.589676917573919E-06  2.728089030470579E-06  1.121796845084257E-06  3.245987563565886E-07  1.155282759827655E-06  3.714719470524552E-07
5.92 1.860513304531041E-06  1.875212036445838E-06  6.331455105843205E-07  1.616731244535259E-07  7.924757390746438E-07  2.271281344251286E-07
6.2 1.295579117797919E-06  1.323723905513037E-06  3.675661057766067E-07  7.977651706857413E-08  5.547401031517955E-07  1.479372667546906E-07
6.48 9.434536534831487E-07  9.608959339891354E-07  2.238625160619324E-07  4.104896098022550E-08  3.902042226137951E-07  9.973136200345250E-08
6.76 6.974147442776634E-07  6.988895896896517E-07  1.375587805158006E-07  2.096605880654802E-08  2.870338392981944E-07  6.849772284485255E-08
7.04 5.003845190363544E-07  5.215333002089569E-07  9.083225436559277E-08  1.145496211972943E-08  2.161721440250576E-07  4.835872370569003E-08
7.32 3.746044080330203E-07  3.889606611327335E-07  6.155440579566160E-08  6.636338336096574E-09  1.621945192305501E-07  3.521489744296141E-08
7.6 2.859432174440559E-07  2.916582289505089E-07  4.375999666807528E-08  4.065203419196039E-09  1.209579671722347E-07  2.598374823904973E-08
7.88 2.161835368211685E-07  2.227766336737539E-07  3.217155781370233E-08  2.627038450487935E-09  9.473860356028256E-08  1.921846319832863E-08
8.16 1.644690151701317E-07  1.700757790716158E-07  2.432510755566487E-08  1.848454484454593E-09  7.249221531568022E-08  1.472804404213730E-08
8.44 1.254291918672088E-07  1.312365018851913E-07  1.875249293050472E-08  1.346930898133659E-09  5.683863526107183E-08  1.167616631535169E-08
8.72 9.847878932969600E-08  1.021907638364612E-07  1.435637317488022E-08  1.001216629530008E-09  4.423928207666700E-08  8.953559550840364E-09
