1.25   0.00766207
1.75   0.0159648
2.25   0.0273018
2.75   0.0419086
3.25   0.0592475
3.75   0.0788358
4.25   0.101943
4.75   0.127236
5.25   0.155727
5.75   0.186652
6.25   0.221022
6.75   0.26007
7.25   0.301672
7.75   0.348762
8.25   0.401146
8.75   0.458121
9.25   0.522702
9.75   0.592311
10.25   0.669337
10.75   0.754761
11.25   0.853134
11.75   0.961848
12.25   1.08544
12.75   1.22079
13.25   1.37456
13.75   1.54655
14.25   1.74209
14.75   1.96272
15.25   2.22334


produced with plot_gamma_pi0_ratio():
dumping graph ratio_pQCD_vogelsang_pp_gammainv_63GeV_sc2.dat_over_pQCD_vogelsang_pp63_pi0inv_kkp_sc2.dat
