  1.250E+00  1.841E+08
  1.750E+00  1.315E+07
  2.250E+00  1.610E+06
  2.750E+00  2.955E+05
  3.250E+00  7.065E+04
  3.750E+00  2.058E+04
  4.250E+00  6.815E+03
  4.750E+00  2.531E+03
  5.250E+00  1.020E+03
  5.750E+00  4.393E+02
  6.250E+00  1.994E+02
  6.750E+00  9.426E+01
  7.250E+00  4.635E+01
  7.750E+00  2.340E+01
  8.250E+00  1.210E+01
  8.750E+00  6.406E+00
  9.250E+00  3.428E+00
  9.750E+00  1.869E+00
  1.025E+01  1.031E+00
  1.075E+01  5.753E-01
  1.125E+01  3.222E-01
  1.175E+01  1.817E-01
  1.225E+01  1.029E-01
  1.275E+01  5.851E-02
  1.325E+01  3.334E-02
  1.375E+01  1.900E-02
  1.425E+01  1.081E-02
  1.475E+01  6.167E-03
  1.525E+01  3.480E-03

