  2.000000     0.6920627      1.133707    
  2.360000     0.6847964      1.106817    
  2.720000     0.6524733      1.040849    
  3.080000     0.6511486      1.007766    
  3.440000     0.6467682     0.9708052    
  3.800000     0.6415951     0.9317066    
  4.160000     0.6396886     0.8897387    
  4.520000     0.6384700     0.8495823    
  4.880000     0.6418743     0.8148898    
  5.240000     0.6465384     0.7821260    
  5.600000     0.6440589     0.7474806    
  5.960000     0.6433470     0.7216047    
  6.320000     0.6506239     0.7065875    
  6.680000     0.6546664     0.6952350    
  7.040000     0.6552992     0.6876904    
  7.400000     0.6542239     0.6814858    
  7.760000     0.6609691     0.6842545    
  8.120000     0.6596476     0.6810070    
  8.480000     0.6617623     0.6818721    
  8.840000     0.6654313     0.6840787    
  9.200000     0.6647731     0.6837484    
  9.560000     0.6642489     0.6822412    
  9.920000     0.6702542     0.6867589    
  10.28000     0.6673192     0.6842720    
  10.64000     0.6698952     0.6860719    
  11.00000     0.6722833     0.6870775    
  11.36000     0.6721721     0.6872551    
  11.72000     0.6744705     0.6883408    
  12.08000     0.6757989     0.6882586    
  12.44000     0.6733764     0.6854883    
  12.80000     0.6766596     0.6883340    
  13.16000     0.6768675     0.6878970    
  13.52000     0.6765883     0.6859450    
  13.88000     0.6768143     0.6859334    
  14.24000     0.6768162     0.6854767    
  14.60000     0.6777059     0.6850275    
  14.96000     0.6768128     0.6836669    
  15.32000     0.6759249     0.6824418    
  15.68000     0.6813930     0.6859941    
  16.04000     0.6789051     0.6833147    
  16.40000     0.6806769     0.6838296    
  16.76000     0.6768431     0.6791087    
  17.12000     0.6756213     0.6778729    
  17.48000     0.6779571     0.6787962    
  17.84000     0.6798210     0.6791847    
  18.20000     0.6796327     0.6773089    
  18.56000     0.6746915     0.6734230    
  18.92000     0.6740019     0.6708210    
  19.28000     0.6775827     0.6729925    
  19.64000     0.6759722     0.6725223    
  20.00000     0.6734758     0.6694023    
