  2.000000     0.3920590      1.066084    
  2.280000     0.3135937     0.8122227    
  2.560000     0.2653742     0.6487212    
  2.840000     0.2477317     0.5705108    
  3.120000     0.2390058     0.5209892    
  3.400000     0.2370842     0.4812407    
  3.680000     0.2300492     0.4477199    
  3.960000     0.2268961     0.4175808    
  4.240000     0.2301417     0.3924965    
  4.520000     0.2263474     0.3659050    
  4.800000     0.2286294     0.3457086    
  5.080000     0.2264598     0.3243557    
  5.360000     0.2297007     0.3085212    
  5.640000     0.2259022     0.2915973    
  5.920000     0.2308755     0.2811727    
  6.200000     0.2326320     0.2732500    
  6.480000     0.2339822     0.2661810    
  6.760000     0.2342022     0.2614045    
  7.040000     0.2339496     0.2570038    
  7.320000     0.2370333     0.2565484    
  7.600000     0.2391676     0.2576426    
  7.880000     0.2391349     0.2556016    
  8.160000     0.2416795     0.2580456    
  8.440000     0.2405680     0.2560630    
  8.720000     0.2434508     0.2578709    
  9.000000     0.2462164     0.2599877    
  9.280000     0.2475402     0.2607986    
  9.560000     0.2488450     0.2620808    
  9.840000     0.2506844     0.2635001    
  10.12000     0.2500974     0.2621794    
  10.40000     0.2518524     0.2635111    
  10.68000     0.2520557     0.2637390    
  10.96000     0.2500722     0.2616502    
  11.24000     0.2528406     0.2646104    
  11.52000     0.2519328     0.2625673    
  11.80000     0.2526146     0.2638642    
  12.08000     0.2539236     0.2645695    
  12.36000     0.2533979     0.2634965    
  12.64000     0.2572233     0.2664523    
  12.92000     0.2571319     0.2658786    
  13.20000     0.2576933     0.2666082    
  13.48000     0.2570047     0.2657520    
  13.76000     0.2585121     0.2656119    
  14.04000     0.2588961     0.2661716    
  14.32000     0.2612428     0.2681484    
  14.60000     0.2586866     0.2654168    
  14.88000     0.2600874     0.2660527    
  15.16000     0.2593092     0.2656743    
  15.44000     0.2588586     0.2642014    
  15.72000     0.2586428     0.2637119    
  16.00000     0.2601880     0.2646409    
