2.0 7.939492235442077E-03  8.054702897324349E-03  2.439774741398150E-02  1.892665344154521E-02  4.854496020790805E-03  3.656772087252359E-03
2.28 2.502026614228663E-03  2.532179645507176E-03  7.185245099293034E-03  5.098031419819938E-03  1.831127480503258E-03  1.361294722072251E-03
2.56 8.993822191563493E-04  9.126883280297300E-04  2.453894119705824E-03  1.540693086091656E-03  6.911576561032213E-04  5.024207872206266E-04
2.84 3.942823133703589E-04  3.935204284295622E-04  9.698034664188218E-04  5.823691884279340E-04  2.946401052460486E-04  2.068652446919051E-04
3.12 1.885641807257817E-04  1.892644841296448E-04  4.226225806502049E-04  2.447804314780101E-04  1.361273505012729E-04  9.232597335745825E-05
3.4 9.779150508961456E-05  9.881839699053216E-05  1.945666138950591E-04  1.053745544137035E-04  6.723927850849003E-05  4.415875909105939E-05
3.68 5.304711803781427E-05  5.373191404441219E-05  9.631459430879381E-05  4.852183855572141E-05  3.502824288561940E-05  2.158391694961297E-05
3.96 3.048643574700533E-05  3.078907145428129E-05  4.795613108036937E-05  2.334137694420315E-05  1.917036189325614E-05  1.109615412225314E-05
4.24 1.853075428669987E-05  1.892789345055960E-05  2.438833122888468E-05  1.119731341793775E-05  1.060895020527151E-05  5.836440391974025E-06
4.52 1.154612544202203E-05  1.142642196111492E-05  1.269714765947549E-05  5.570302640709663E-06  6.233101995468135E-06  3.115885812940465E-06
4.8 7.401367504515973E-06  7.493376018100147E-06  6.764796115709664E-06  2.731868373101615E-06  3.737542667864600E-06  1.739365579555078E-06
5.08 4.813367196825952E-06  4.917662899562484E-06  3.625886308779259E-06  1.355985320821556E-06  2.375342502566678E-06  9.539687950883958E-07
5.36 3.299064039379568E-06  3.312948104171245E-06  1.940770937993909E-06  6.687527757296924E-07  1.528336929706874E-06  5.605472178112492E-07
5.64 2.204499570162951E-06  2.261721641476018E-06  1.099180112776033E-06  3.298393379044988E-07  1.024823114427845E-06  3.261591270205653E-07
5.92 1.588130948665542E-06  1.613817476364140E-06  6.037490087825404E-07  1.622057928217431E-07  6.854657693322146E-07  2.061877957376219E-07
6.2 1.129469253674550E-06  1.141447391624312E-06  3.469900257098401E-07  8.164814425318419E-08  4.855495446180325E-07  1.331349393047233E-07
6.48 8.174869191390960E-07  8.279226582349332E-07  2.015460523974397E-07  4.119080801179438E-08  3.489535208355007E-07  8.832255537817245E-08
