  2.250E+00  1.537E+08
  2.750E+00  4.358E+07
  3.250E+00  1.364E+07
  3.750E+00  4.910E+06
  4.250E+00  2.023E+06
  4.750E+00  9.261E+05
  5.250E+00  4.592E+05
  5.750E+00  2.429E+05
  6.250E+00  1.361E+05
  6.750E+00  7.927E+04
  7.500E+00  7.836E+04
  8.500E+00  3.225E+04
  9.500E+00  1.462E+04
  1.100E+01  1.089E+04
  1.350E+01  3.822E+03



  1.250E+00  XXX
  1.750E+00  XXX
