2.0 1.073381762849678E-02  1.078458792281289E-02  2.643397487284095E-02  2.069163217451836E-02  5.604174068945322E-03  4.205738881882470E-03
2.28 3.387294892576326E-03  3.405322014164329E-03  7.583264960070162E-03  5.343796629866393E-03  2.003351948268998E-03  1.440074183579307E-03
2.56 1.360102405949550E-03  1.322912348119405E-03  2.842804850747311E-03  1.812569467935975E-03  8.099524420382828E-04  5.814694296839845E-04
2.84 5.786767267604163E-04  5.911917589456953E-04  1.149778678937753E-03  6.988993303172327E-04  3.597246230421527E-04  2.465977295630495E-04
3.12 2.803817331622447E-04  2.905340319951511E-04  5.041757832551237E-04  2.933737619046486E-04  1.711045398945010E-04  1.159126704145318E-04
3.4 1.454803572468669E-04  1.488984086904988E-04  2.338292128007490E-04  1.292952425162099E-04  8.607865517427978E-05  5.651155765808329E-05
3.68 7.921587033301840E-05  8.022648396345501E-05  1.147834445373472E-04  5.933475919949479E-05  4.556630084552004E-05  2.833711933012014E-05
3.96 4.516683717902837E-05  4.577589891852719E-05  5.782197541210187E-05  2.810383940112004E-05  2.484361878589936E-05  1.413253983666648E-05
4.24 2.713084695161290E-05  2.739270088332395E-05  2.871079941108054E-05  1.319107762215529E-05  1.404281987233765E-05  7.440783605132937E-06
4.52 1.672740520037203E-05  1.681256722479654E-05  1.512336929617701E-05  6.500026275695531E-06  8.298351842463734E-06  3.962522981878798E-06
4.8 1.064101655099763E-05  1.064812528710658E-05  7.879678502043411E-06  3.176420956365225E-06  4.921675601385430E-06  2.165383527737194E-06
5.08 6.767278597327065E-06  7.052634619554274E-06  4.157098162830641E-06  1.561076253866830E-06  3.094404477686400E-06  1.239812414103065E-06
5.36 4.680788343073876E-06  4.739702904449664E-06  2.286427728738744E-06  7.609325517562590E-07  1.986987073614933E-06  7.151140205106549E-07
5.64 3.191199411413553E-06  3.218025022889921E-06  1.259296648072666E-06  3.808193678075790E-07  1.337202305188418E-06  4.279412416165435E-07
5.92 2.264378487643936E-06  2.262435452957688E-06  7.121886906736251E-07  1.858395515794833E-07  9.085011158892311E-07  2.667549387636260E-07
6.2 1.574865541314644E-06  1.607984940644876E-06  4.105631720455715E-07  9.181222161340788E-08  6.315259347573109E-07  1.718987617442840E-07
6.48 1.127591075061907E-06  1.139642303010649E-06  2.501611617471485E-07  4.643427031800988E-08  4.597196727318050E-07  1.144189491298059E-07
6.76 8.115373343097625E-07  8.335062086721149E-07  1.558903156548926E-07  2.429831610218850E-08  3.337650674765407E-07  8.020789747365149E-08
7.04 6.043132067463445E-07  6.254771162438231E-07  1.031681854683161E-07  1.305134923229296E-08  2.525637558130794E-07  5.617487159932567E-08
7.32 4.410823221667570E-07  4.571617688981903E-07  7.104168002802931E-08  7.578164559248085E-09  1.881777744421183E-07  4.111431648453752E-08
7.6 3.326219656788424E-07  3.556325644222234E-07  5.000424067183854E-08  4.718813730828560E-09  1.433750031848394E-07  3.058004604689806E-08
7.88 2.568411659344580E-07  2.609714378497888E-07  3.777914136376328E-08  3.097636913667155E-09  1.102769762054848E-07  2.314567081011523E-08
8.16 1.957232145569890E-07  2.037047918048926E-07  2.820874776040806E-08  2.156060257100402E-09  8.518151578233772E-08  1.774472686418572E-08
8.44 1.505325695765173E-07  1.587282024029789E-07  2.182157222773271E-08  1.589214774633985E-09  6.692713306571405E-08  1.361129419137462E-08
8.72 1.170827162495562E-07  1.228706858236005E-07  1.699248411318074E-08  1.166250595088948E-09  5.251738920656327E-08  1.041448672248734E-08
9.0 9.235120863740893E-08  9.655206127729954E-08  1.319922108239995E-08  8.853860861087386E-10  4.135254537831732E-08  8.296437273306355E-09
9.28 7.146370898379870E-08  7.389043044248899E-08  1.047115964655636E-08  6.826662958297270E-10  3.288693534473821E-08  6.538498519671416E-09
9.56 5.718815022177820E-08  6.043410377788384E-08  8.442173309737358E-09  5.357879198166057E-10  2.613775304250330E-08  5.101173096952396E-09
9.84 4.554860597916401E-08  4.851031253864212E-08  6.717658882591851E-09  4.193309730456118E-10  2.139276925292819E-08  4.056265584518727E-09
10.12 3.699624939417397E-08  3.862068143679518E-08  5.431025803631583E-09  3.225062588780937E-10  1.723812087445900E-08  3.284100300410187E-09
10.4 2.960992048333363E-08  3.104681979409732E-08  4.373042336091014E-09  2.599003046954114E-10  1.396563555177604E-08  2.666909156752827E-09
10.68 2.371282262437500E-08  2.501138076191010E-08  3.549325409091326E-09  2.048566387935452E-10  1.133086895224754E-08  2.122567100567431E-09
10.96 1.906918220958793E-08  2.038297743282075E-08  2.890050192079311E-09  1.668519593526985E-10  9.330340055972298E-09  1.772408417231119E-09
11.24 1.592201764432859E-08  1.685037196687852E-08  2.335466653823471E-09  1.337655216239549E-10  7.723607448920296E-09  1.418196653244210E-09
11.52 1.309112850680974E-08  1.377129579829615E-08  1.933574358488543E-09  1.069235636133785E-10  6.428878594041247E-09  1.167723598421693E-09
11.8 1.069793378898614E-08  1.137425060431922E-08  1.618328509126177E-09  8.661711852316289E-11  5.303111616254978E-09  9.585396054527045E-10
12.08 8.764703023629967E-09  9.474738975738134E-09  1.315586605301305E-09  6.919763076146275E-11  4.375345117136336E-09  7.844249875133684E-10
12.36 7.325124104137570E-09  8.009436492215785E-09  1.095742257592084E-09  5.779708810766005E-11  3.657741628886118E-09  6.474649103678056E-10
12.64 6.145738757713409E-09  6.461813775727351E-09  9.143400626911858E-10  4.666400297477661E-11  3.058662544541777E-09  5.395513370916545E-10
12.92 5.111476793812920E-09  5.570422374136670E-09  7.568311174827165E-10  3.833358601096977E-11  2.588929543220088E-09  4.463377569312453E-10
13.2 4.204386462187767E-09  4.574987309022181E-09  6.284202241515107E-10  3.148869495199710E-11  2.166831257437137E-09  3.778668767719239E-10
13.48 3.557615997624971E-09  3.840081699559322E-09  5.294828525378964E-10  2.595654267718355E-11  1.826232662848373E-09  3.132765472079767E-10
13.76 3.027715280669399E-09  3.264260597163545E-09  4.429879583023993E-10  2.154714978104214E-11  1.549092302457203E-09  2.584383581903033E-10
14.04 2.547616651822549E-09  2.758301870798913E-09  3.757914776829973E-10  1.785869165750968E-11  1.304817213262968E-09  2.198448368490690E-10
14.32 2.166524026942417E-09  2.329801220313314E-09  3.124147057384115E-10  1.450802565574445E-11  1.124207590629911E-09  1.828448247589904E-10
14.6 1.811629352615408E-09  1.994812973569787E-09  2.678684416390646E-10  1.203882093033795E-11  9.439466562780010E-10  1.558719370206674E-10
14.88 1.545909302796526E-09  1.710988377309301E-09  2.279249874100898E-10  1.021675828195967E-11  8.172657371056939E-10  1.322322426310168E-10
15.16 1.314552736891491E-09  1.447783443801745E-09  1.924659209677158E-10  8.631204014329465E-12  7.016922442384126E-10  1.110469694681384E-10
15.44 1.135131383584296E-09  1.237909474848908E-09  1.666352467258041E-10  7.184783687254764E-12  5.944511877420285E-10  9.555318263299571E-11
15.72 9.695418020764852E-10  1.067547131921867E-09  1.390273740384388E-10  6.036223080702505E-12  5.077314926684387E-10  8.048963108103457E-11
16. 8.359687887313948E-10  9.090599970424841E-10  1.207429402256332E-10  5.028790488889622E-12  4.389686547852853E-10  6.882795609974134E-11


The column labels in each files are the same as following:
Pt, pi+, pi-, p, pbar, K+, K-

These are cross sections normalized by number of binary scatterings already.
So R_AA=AA/pp. the default files are for hijing shadowing, files with eks
labels are for EKS shadowing.
