0 1 0  0 1 2      -0.21350    -0.07424   -0.00     0.00180     0.00000    0.00000    0
0 1 0  1 1 2      -0.24226    -0.07169   -0.00     0.00180     0.00000    0.00000    0
0 1 0  0 2 0      -0.22695    -0.01597   -0.00     0.00180     0.00000    0.00000    0
0 1 0  1 2 0      -0.23239    -0.01271   -0.00     0.00180     0.00000    0.00000    0
0 1 0  0 2 2      -0.32733    -0.02099   -0.00     0.00180     0.00000    0.00000    0
0 1 0  1 2 2      -0.32704     0.02106   -0.00     0.00180     0.00000    0.00000    0
0 1 1  0 0 0      -0.46431    -0.01343   -0.00     0.00340     0.00000    0.00000    0
0 1 1  1 0 0      -0.46428     0.01161   -0.00     0.00340     0.00000    0.00000    0
0 1 1  0 0 2      -0.46431    -0.01343   -0.00     0.00340     0.00000    0.00000    0
0 1 1  1 0 2      -0.46428     0.01161   -0.00     0.00340     0.00000    0.00000    0
0 1 1  0 1 0      -0.45197    -0.05328   -0.00     0.00340     0.00000    0.00000    0
0 1 1  1 1 0      -0.46813    -0.02993   -0.00     0.00340     0.00000    0.00000    0
0 1 1  0 1 2      -0.45174    -0.02377   -0.00     0.00340     0.00000    0.00000    0
0 1 1  1 1 2      -0.45663    -0.00275   -0.00     0.00340     0.00000    0.00000    0
0 1 1  0 2 0      -0.46747    -0.01375   -0.00     0.00340     0.00000    0.00000    0
0 1 1  1 2 0      -0.46733     0.01253   -0.00     0.00340     0.00000    0.00000    0
0 1 1  0 2 2      -0.46237    -0.01305   -0.00     0.00340     0.00000    0.00000    0
0 1 1  1 2 2      -0.46234     0.01122   -0.00     0.00340     0.00000    0.00000    0
0 1 2  0 0 0       0.46494     0.01019   -0.00    -0.00350     0.00000    0.00000    0
0 1 2  1 0 0       0.46529    -0.00352   -0.00    -0.00350     0.00000    0.00000    0
0 1 2  0 0 2       0.46494     0.01019   -0.00    -0.00350     0.00000    0.00000    0
0 1 2  1 0 2       0.46528    -0.00352   -0.00    -0.00350     0.00000    0.00000    0
0 1 2  0 1 0       0.47473     0.01762   -0.00    -0.00350     0.00000    0.00000    0
0 1 2  1 1 0       0.47717    -0.00041   -0.00    -0.00350     0.00000    0.00000    0
0 1 2  0 1 2       0.45321    -0.03547   -0.00    -0.00350     0.00000    0.00000    0
0 1 2  1 1 2       0.43698    -0.04122   -0.00    -0.00350     0.00000    0.00000    0
0 1 2  0 2 0       0.43007     0.01025   -0.00    -0.00350     0.00000    0.00000    0
0 1 2  1 2 0       0.43309     0.00988   -0.00    -0.00350     0.00000    0.00000    0
0 1 2  0 2 2       0.45190     0.00759   -0.00    -0.00350     0.00000    0.00000    0
0 1 2  1 2 2       0.45224    -0.00093   -0.00    -0.00350     0.00000    0.00000    0
0 1 3  0 0 0       0.32828     0.01153   -0.00    -0.00240     0.00000    0.00000    0
0 1 3  1 0 0       0.32868    -0.00644   -0.00    -0.00240     0.00000    0.00000    0
0 1 3  0 0 2       0.32827     0.01153   -0.00    -0.00240     0.00000    0.00000    0
0 1 3  1 0 2       0.32868    -0.00644   -0.00    -0.00240     0.00000    0.00000    0
0 1 3  0 1 0       0.31961     0.02149   -0.00    -0.00240     0.00000    0.00000    0
0 1 3  1 1 0       0.32449     0.00607   -0.00    -0.00240     0.00000    0.00000    0
0 1 3  0 1 2       0.33803    -0.05243   -0.00    -0.00240     0.00000    0.00000    0
0 1 3  1 1 2       0.31322    -0.06927   -0.00    -0.00240     0.00000    0.00000    0
0 1 3  0 2 0       0.31835     0.01655   -0.00    -0.00240     0.00000    0.00000    0
0 1 3  1 2 0       0.32144     0.00199   -0.00    -0.00240     0.00000    0.00000    0
0 1 3  0 2 2       0.32985     0.01184   -0.00    -0.00240     0.00000    0.00000    0
0 1 3  1 2 2       0.33026    -0.00676   -0.00    -0.00240     0.00000    0.00000    0
0 1 4  0 0 0       0.22630     0.00509   -0.00    -0.00170     0.00000    0.00000    0
0 1 4  1 0 0       0.22656    -0.00178   -0.00    -0.00170     0.00000    0.00000    0
0 1 4  0 0 2       0.22630     0.00509   -0.00    -0.00170     0.00000    0.00000    0
0 1 4  1 0 2       0.22656    -0.00178   -0.00    -0.00170     0.00000    0.00000    0
0 1 4  0 1 0       0.23443     0.04602   -0.00    -0.00170     0.00000    0.00000    0
0 1 4  1 1 0       0.24973     0.03292   -0.00    -0.00170     0.00000    0.00000    0
0 1 4  0 1 2       0.17753    -0.08216   -0.00    -0.00170     0.00000    0.00000    0
0 1 4  1 1 2       0.14811    -0.06372   -0.00    -0.00170     0.00000    0.00000    0
0 1 4  0 2 0       0.18621     0.01395   -0.00    -0.00170     0.00000    0.00000    0
0 1 4  1 2 0       0.19291     0.02176   -0.00    -0.00170     0.00000    0.00000    0
0 1 4  0 2 2       0.26301     0.01239   -0.00    -0.00170     0.00000    0.00000    0
0 1 4  1 2 2       0.26327    -0.00908   -0.00    -0.00170     0.00000    0.00000    0
0 1 5  0 0 0       0.19217     0.00634    0.00    -0.00140     0.00000    0.00000    0
0 1 5  1 0 0       0.19224    -0.00438    0.00    -0.00140     0.00000    0.00000    0
0 1 5  0 0 2       0.19217     0.00634    0.00    -0.00140     0.00000    0.00000    0
0 1 5  1 0 2       0.19224    -0.00438    0.00    -0.00140     0.00000    0.00000    0
0 1 5  0 1 0       0.19123     0.05491    0.00    -0.00140     0.00000    0.00000    0
0 1 5  1 1 0       0.20996     0.04086    0.00    -0.00140     0.00000    0.00000    0
0 1 5  0 1 2       0.18431     0.09168    0.00    -0.00140     0.00000    0.00000    0
0 1 5  1 1 2       0.21764     0.07747    0.00    -0.00140     0.00000    0.00000    0
0 1 5  0 2 0       0.19034     0.05526    0.00    -0.00140     0.00000    0.00000    0
0 1 5  1 2 0       0.20927     0.04151    0.00    -0.00140     0.00000    0.00000    0
0 1 5  0 2 2       0.17387     0.00271    0.00    -0.00140     0.00000    0.00000    0
0 1 5  1 2 2       0.17394    -0.00073    0.00    -0.00140     0.00000    0.00000    0
0 1 6  0 0 0      -0.38655    -0.00636    0.00     0.00290     0.00000    0.00000    0
0 1 6  1 0 0      -0.38637     0.00544    0.00     0.00290     0.00000    0.00000    0
0 1 6  0 0 2      -0.38655    -0.00635    0.00     0.00290     0.00000    0.00000    0
0 1 6  1 0 2      -0.38637     0.00544    0.00     0.00290     0.00000    0.00000    0
0 1 6  0 1 0      -0.38849    -0.03120    0.00     0.00290     0.00000    0.00000    0
0 1 6  1 1 0      -0.39767    -0.01677    0.00     0.00290     0.00000    0.00000    0
0 1 6  0 1 2      -0.37202    -0.06342    0.00     0.00290     0.00000    0.00000    0
0 1 6  1 1 2      -0.39479    -0.05284    0.00     0.00290     0.00000    0.00000    0
0 1 6  0 2 0      -0.38378    -0.03495    0.00     0.00290     0.00000    0.00000    0
0 1 6  1 2 0      -0.39475    -0.02204    0.00     0.00290     0.00000    0.00000    0
0 1 6  0 2 2      -0.39619    -0.00827    0.00     0.00290     0.00000    0.00000    0
0 1 6  1 2 2      -0.39601     0.00736    0.00     0.00290     0.00000    0.00000    0
0 1 7  0 0 0      -0.27429    -0.00740    0.00     0.00200     0.00000    0.00000    0
0 1 7  1 0 0      -0.27393     0.00772    0.00     0.00200     0.00000    0.00000    0
0 1 7  0 0 2      -0.27428    -0.00740    0.00     0.00200     0.00000    0.00000    0
0 1 7  1 0 2      -0.27392     0.00772    0.00     0.00200     0.00000    0.00000    0
0 1 7  0 1 0      -0.27412     0.00399    0.00     0.00200     0.00000    0.00000    0
0 1 7  1 1 0      -0.26941     0.01819    0.00     0.00200     0.00000    0.00000    0
0 1 7  0 1 2      -0.26770     0.02964    0.00     0.00200     0.00000    0.00000    0
0 1 7  1 1 2      -0.25367     0.03943    0.00     0.00200     0.00000    0.00000    0
0 1 7  0 2 0      -0.27985    -0.00196    0.00     0.00200     0.00000    0.00000    0
0 1 7  1 2 0      -0.27698     0.01488    0.00     0.00200     0.00000    0.00000    0
0 1 7  0 2 2      -0.21569     0.00426    0.00     0.00200     0.00000    0.00000    0
0 1 7  1 2 2      -0.21533    -0.00393    0.00     0.00200     0.00000    0.00000    0
0 2 0  0 0 0      -0.28815    -0.23490    0.00     0.00180     0.00000    0.00000    0
0 2 0  1 0 0      -0.38225    -0.23804    0.00     0.00180     0.00000    0.00000    0
0 2 0  0 0 2      -0.40558     2.14497   -0.00     0.00180     0.00000    0.00000    0
0 2 0  1 0 2       0.42126     2.00516   -0.00     0.00180     0.00000    0.00000    0
0 2 0  0 1 0      -0.81362    -2.61855    0.00     0.00180     0.00000    0.00000    0
0 2 0  1 1 0      -1.78103    -2.23837    0.00     0.00180     0.00000    0.00000    0
0 2 0  0 1 2      -0.26491    -0.19701    0.00     0.00180     0.00000    0.00000    0
0 2 0  1 1 2      -0.34626    -0.21195    0.00     0.00180     0.00000    0.00000    0
0 2 1  0 0 0      -0.85338    -0.44462    0.00     0.00340     0.00000    0.00000    0
0 2 1  1 0 0      -1.00824    -0.33249    0.00     0.00340     0.00000    0.00000    0
0 2 1  0 0 2      -0.80330    -0.10408    0.00     0.00340     0.00000    0.00000    0
0 2 1  1 0 2      -0.83150    -0.03714    0.00     0.00340     0.00000    0.00000    0
0 2 1  0 1 0      -0.70830    -0.22219    0.00     0.00340     0.00000    0.00000    0
0 2 1  1 1 0      -0.78901    -0.18264    0.00     0.00340     0.00000    0.00000    0
0 2 1  0 1 2      -0.88375     0.33309    0.00     0.00340     0.00000    0.00000    0
0 2 1  1 1 2      -0.73829     0.39750    0.00     0.00340     0.00000    0.00000    0
0 2 2  0 0 0       0.33777     0.44840    0.00    -0.00350     0.00000    0.00000    0
0 2 2  1 0 0       0.53360     0.54178    0.00    -0.00350     0.00000    0.00000    0
0 2 2  0 0 2       0.37447     0.54819    0.00    -0.00350     0.00000    0.00000    0
0 2 2  1 0 2       0.60565     0.61996    0.00    -0.00350     0.00000    0.00000    0
0 2 2  0 1 0       0.41834     0.57163    0.00    -0.00350     0.00000    0.00000    0
0 2 2  1 1 0       0.65515     0.62485    0.00    -0.00350     0.00000    0.00000    0
0 2 2  0 1 2       0.27192     0.83920    0.00    -0.00350     0.00000    0.00000    0
0 2 2  1 1 2       0.62214     0.92807    0.00    -0.00350     0.00000    0.00000    0
0 2 3  0 0 0       0.03873     0.52478   -0.00    -0.00240     0.00000    0.00000    0
0 2 3  1 0 0       0.27106     0.64586    0.00    -0.00240     0.00000    0.00000    0
0 2 3  0 0 2       0.01277     0.96345   -0.00    -0.00240     0.00000    0.00000    0
0 2 3  1 0 2       0.41493     1.06108    0.00    -0.00240     0.00000    0.00000    0
0 2 3  0 1 0      -0.03869     0.70739   -0.00    -0.00240     0.00000    0.00000    0
0 2 3  1 1 0       0.26940     0.84420    0.00    -0.00240     0.00000    0.00000    0
0 2 3  0 1 2       0.02585     0.88709   -0.00    -0.00240     0.00000    0.00000    0
0 2 3  1 1 2       0.39779     0.98552    0.00    -0.00240     0.00000    0.00000    0
0 2 4  0 0 0       0.08800     0.71681   -0.00    -0.00170     0.00000    0.00000    0
0 2 4  1 0 0       0.38065     0.75268    0.00    -0.00170     0.00000    0.00000    0
0 2 4  0 0 2       0.13088     0.76326   -0.00    -0.00170     0.00000    0.00000    0
0 2 4  1 0 2       0.43806     0.77913    0.00    -0.00170     0.00000    0.00000    0
0 2 4  0 1 0       0.08681     0.76272   -0.00    -0.00170     0.00000    0.00000    0
0 2 4  1 1 0       0.39716     0.79554    0.00    -0.00170     0.00000    0.00000    0
0 2 4  0 1 2       0.13899     0.72115   -0.00    -0.00170     0.00000    0.00000    0
0 2 4  1 1 2       0.42940     0.73714    0.00    -0.00170     0.00000    0.00000    0
0 2 5  0 0 0       0.45112     0.47409    0.00    -0.00140     0.00000    0.00000    0
0 2 5  1 0 0       0.61839     0.36756    0.00    -0.00140     0.00000    0.00000    0
0 2 5  0 0 2       0.35229     0.63663    0.00    -0.00140     0.00000    0.00000    0
0 2 5  1 0 2       0.58933     0.55555    0.00    -0.00140     0.00000    0.00000    0
0 2 5  0 1 0       0.65098     0.14917    0.00    -0.00140     0.00000    0.00000    0
0 2 5  1 1 0       0.67862    -0.00913   -0.00    -0.00140     0.00000    0.00000    0
0 2 5  0 1 2       0.43496     0.22877    0.00    -0.00140     0.00000    0.00000    0
0 2 5  1 1 2       0.50954     0.14711    0.00    -0.00140     0.00000    0.00000    0
0 2 6  0 0 0      -0.46742     0.64398    0.00     0.00290     0.00000    0.00000    0
0 2 6  1 0 0      -0.22752     0.56163    0.00     0.00290     0.00000    0.00000    0
0 2 6  0 0 2      -0.52185     0.91540    0.00     0.00290     0.00000    0.00000    0
0 2 6  1 0 2      -0.17393     0.83322    0.00     0.00290     0.00000    0.00000    0
0 2 6  0 1 0      -0.50126     0.40740    0.00     0.00290     0.00000    0.00000    0
0 2 6  1 1 0      -0.34932     0.35602    0.00     0.00290     0.00000    0.00000    0
0 2 6  0 1 2      -0.47930     0.69497    0.00     0.00290     0.00000    0.00000    0
0 2 6  1 1 2      -0.21898     0.61329    0.00     0.00290     0.00000    0.00000    0
0 2 7  0 0 0      -0.45271     0.22499   -0.00     0.00200     0.00000    0.00000    0
0 2 7  1 0 0      -0.36114     0.23482    0.00     0.00200     0.00000    0.00000    0
0 2 7  0 0 2      -0.41572     0.27089   -0.00     0.00200     0.00000    0.00000    0
0 2 7  1 0 2      -0.30939     0.26306    0.00     0.00200     0.00000    0.00000    0
0 2 7  0 1 0      -0.49502     0.20988   -0.00     0.00200     0.00000    0.00000    0
0 2 7  1 1 0      -0.40601     0.23706    0.00     0.00200     0.00000    0.00000    0
0 2 7  0 1 2      -0.49611     0.44383   -0.00     0.00200     0.00000    0.00000    0
0 2 7  1 1 2      -0.31742     0.45360    0.00     0.00200     0.00000    0.00000    0
1 0 0  0 0 0       0.22238     0.16856   -0.00    -0.00140     0.00000    0.00000    0
1 0 0  1 0 0       0.14837     0.19978   -0.00    -0.00140     0.00000    0.00000    0
1 0 0  0 0 2       0.14329     0.09989   -0.00    -0.00140     0.00000    0.00000    0
1 0 0  1 0 2       0.10157     0.10608   -0.00    -0.00140     0.00000    0.00000    0
1 0 0  0 1 0       0.11637    -0.00407   -0.00    -0.00140     0.00000    0.00000    0
1 0 0  1 1 0       0.11649    -0.00028   -0.00    -0.00140     0.00000    0.00000    0
1 0 0  0 1 2       0.11637    -0.00408   -0.00    -0.00140     0.00000    0.00000    0
1 0 0  1 1 2       0.11649    -0.00028   -0.00    -0.00140     0.00000    0.00000    0
1 0 0  0 2 0       0.13090    -0.16311   -0.00    -0.00140     0.00000    0.00000    0
1 0 0  1 2 0       0.19077    -0.14165   -0.00    -0.00140     0.00000    0.00000    0
1 0 0  0 2 2       0.13276     0.05013   -0.00    -0.00140     0.00000    0.00000    0
1 0 0  1 2 2       0.11089     0.05607   -0.00    -0.00140     0.00000    0.00000    0
1 0 1  0 0 0       0.41037     0.09908    0.00    -0.00390     0.00000    0.00000    0
1 0 1  1 0 0       0.36543     0.13496    0.00    -0.00390     0.00000    0.00000    0
1 0 1  0 0 2       0.24760     0.04390    0.00    -0.00390     0.00000    0.00000    0
1 0 1  1 0 2       0.23616     0.02168    0.00    -0.00390     0.00000    0.00000    0
1 0 1  0 1 0       0.32495    -0.00262    0.00    -0.00390     0.00000    0.00000    0
1 0 1  1 1 0       0.32543     0.00831    0.00    -0.00390     0.00000    0.00000    0
1 0 1  0 1 2       0.32495    -0.00261    0.00    -0.00390     0.00000    0.00000    0
1 0 1  1 1 2       0.32542     0.00831    0.00    -0.00390     0.00000    0.00000    0
1 0 1  0 2 0       0.30369    -0.17375    0.00    -0.00390     0.00000    0.00000    0
1 0 1  1 2 0       0.37129    -0.15793    0.00    -0.00390     0.00000    0.00000    0
1 0 1  0 2 2       0.31051    -0.01272    0.00    -0.00390     0.00000    0.00000    0
1 0 1  1 2 2       0.31596    -0.00655    0.00    -0.00390     0.00000    0.00000    0
1 0 2  0 0 0       0.11837     0.07358   -0.00    -0.00100     0.00000    0.00000    0
1 0 2  1 0 0       0.08649     0.08395   -0.00    -0.00100     0.00000    0.00000    0
1 0 2  0 0 2      -0.01468     0.02334   -0.00    -0.00100     0.00000    0.00000    0
1 0 2  1 0 2      -0.01720    -0.01337   -0.00    -0.00100     0.00000    0.00000    0
1 0 2  0 1 0       0.08356    -0.00283   -0.00    -0.00100     0.00000    0.00000    0
1 0 2  1 1 0       0.08358     0.00004   -0.00    -0.00100     0.00000    0.00000    0
1 0 2  0 1 2       0.08356    -0.00284   -0.00    -0.00100     0.00000    0.00000    0
1 0 2  1 1 2       0.08358     0.00004   -0.00    -0.00100     0.00000    0.00000    0
1 0 2  0 2 0       0.08316    -0.19124   -0.00    -0.00100     0.00000    0.00000    0
1 0 2  1 2 0       0.15531    -0.17418   -0.00    -0.00100     0.00000    0.00000    0
1 0 2  0 2 2       0.07312     0.00360   -0.00    -0.00100     0.00000    0.00000    0
1 0 2  1 2 2       0.07147     0.00199   -0.00    -0.00100     0.00000    0.00000    0
1 0 3  0 0 0      -0.15270    -0.22892   -0.00     0.00100     0.00000    0.00000    0
1 0 3  1 0 0      -0.05960    -0.24078   -0.00     0.00100     0.00000    0.00000    0
1 0 3  0 0 2      -0.17470    -0.08982   -0.00     0.00100     0.00000    0.00000    0
1 0 3  1 0 2      -0.13317    -0.12069   -0.00     0.00100     0.00000    0.00000    0
1 0 3  0 1 0      -0.08359     0.00054   -0.00     0.00100     0.00000    0.00000    0
1 0 3  1 1 0      -0.08357    -0.00234   -0.00     0.00100     0.00000    0.00000    0
1 0 3  0 1 2      -0.08359     0.00054   -0.00     0.00100     0.00000    0.00000    0
1 0 3  1 1 2      -0.08357    -0.00234   -0.00     0.00100     0.00000    0.00000    0
1 0 3  0 2 0      -0.10038     0.04304   -0.00     0.00100     0.00000    0.00000    0
1 0 3  1 2 0      -0.11535     0.03050   -0.00     0.00100     0.00000    0.00000    0
1 0 3  0 2 2      -0.10487    -0.01495   -0.00     0.00100     0.00000    0.00000    0
1 0 3  1 2 2      -0.09730    -0.02480   -0.00     0.00100     0.00000    0.00000    0
1 0 4  0 0 0       0.16577    -0.03127   -0.00    -0.00140     0.00000    0.00000    0
1 0 4  1 0 0       0.17254    -0.00649   -0.00    -0.00140     0.00000    0.00000    0
1 0 4  0 0 2       0.12662    -0.06448   -0.00    -0.00140     0.00000    0.00000    0
1 0 4  1 0 2       0.14908    -0.05216   -0.00    -0.00140     0.00000    0.00000    0
1 0 4  0 1 0       0.11682    -0.00331   -0.00    -0.00140     0.00000    0.00000    0
1 0 4  1 1 0       0.11661     0.00060   -0.00    -0.00140     0.00000    0.00000    0
