1.220  0.02   2.225432  0.460862
1.720  0.02   0.360130  0.075360
2.220  0.02   0.065902  0.013576
2.720  0.02   0.010685  0.002565
3.222  0.02   0.003012  0.000756
3.724  0.02   0.000971  0.000283
