0 0 1 0 0 2 0
0 0 1 0 0 2 1
0 0 1 0 0 2 4
0 0 1 0 0 2 5
0 0 1 0 0 2 8
0 0 1 0 0 2 9
0 0 1 0 0 2 12
0 0 1 0 0 2 13
0 0 1 0 0 2 16
0 0 1 0 0 2 17
0 0 1 0 0 2 20
0 0 1 0 0 2 21
0 0 1 0 0 2 24
0 0 1 0 0 2 25
0 0 1 0 0 2 28
0 0 1 0 0 2 29
0 2 1 0 0 0 34
0 2 1 0 0 0 35
0 2 1 0 0 0 36
0 2 1 0 0 0 37
0 2 1 0 0 0 42
0 2 1 0 0 0 43
0 2 1 0 0 0 44
0 2 1 0 0 0 45
0 2 1 0 1 0 34
0 2 1 0 1 0 35
0 2 1 0 1 0 36
0 2 1 0 1 0 37
0 2 1 0 1 0 42
0 2 1 0 1 0 43
0 2 1 0 1 0 44
0 2 1 0 1 0 45
0 2 1 0 0 2 34
0 2 1 0 0 2 35
0 2 1 0 0 2 36
0 2 1 0 0 2 37
0 2 1 0 0 2 42
0 2 1 0 0 2 43
0 2 1 0 0 2 44
0 2 1 0 0 2 45
0 2 1 0 1 2 34
0 2 1 0 1 2 35
0 2 1 0 1 2 36
0 2 1 0 1 2 37
0 2 1 0 1 2 42
0 2 1 0 1 2 43
0 2 1 0 1 2 44
0 2 1 0 1 2 45
0 2 2 1 0 0 56
0 2 2 1 0 0 57
0 2 2 1 0 0 58
0 2 2 1 0 0 59
0 2 2 1 0 0 60
0 2 2 1 0 0 61
0 2 2 1 0 0 62
0 2 2 1 0 0 63
0 2 3 0 0 0 64
0 2 3 0 0 0 65
0 2 3 0 0 0 66
0 2 3 0 0 0 67
0 2 3 0 0 0 72
0 2 3 0 0 0 73
0 2 3 0 0 0 74
0 2 3 0 0 0 75
0 2 3 0 0 2 68
0 2 3 0 0 2 69
0 2 3 0 0 2 70
0 2 3 0 0 2 71
0 2 3 0 0 2 76
0 2 3 0 0 2 77
0 2 3 0 0 2 78
0 2 3 0 0 2 79
1 0 6 1 0 2 35
1 0 6 1 0 2 36
1 0 6 1 0 2 37
1 0 6 1 0 2 38
1 0 6 1 0 2 39
1 0 6 1 0 2 40
1 0 6 1 0 2 41
1 0 6 1 0 2 42
1 0 6 1 0 2 43
1 0 6 1 0 2 44
1 0 6 1 0 2 45
1 0 6 1 0 2 46
1 0 6 1 0 2 47
1 0 6 1 0 2 48
1 0 6 1 0 2 49
1 0 6 1 0 2 50
1 0 6 1 0 0 38
1 0 6 1 0 0 39
1 0 6 1 0 0 40
1 0 6 1 0 0 41
1 0 6 1 0 0 42
1 0 6 1 0 0 43
1 0 6 1 0 0 44
1 0 6 1 0 0 45
1 0 6 1 0 0 46
1 0 6 1 0 0 47
1 0 6 1 0 0 48
1 1 1 0 1 0 8
1 1 1 0 1 2 7
1 1 1 0 2 0 8
1 1 1 0 2 0 24
1 1 1 0 1 0 9
1 1 1 0 1 2 6
1 1 1 0 2 0 9
1 1 1 0 2 0 25
1 1 1 0 1 0 12
1 1 1 0 1 2 3
1 1 1 0 2 0 12
1 1 1 0 2 0 28
1 1 1 0 1 0 13
1 1 1 0 1 2 2
1 1 1 0 2 0 13
1 1 1 0 2 0 29
1 1 1 0 2 2 23
1 1 1 0 1 0 40
1 1 1 0 0 0 24
1 1 1 0 2 0 40
1 1 1 0 2 2 22
1 1 1 0 1 0 41
1 1 1 0 0 0 25
1 1 1 0 2 0 41
1 1 1 0 2 2 19
1 1 1 0 1 0 44
1 1 1 0 0 0 28
1 1 1 0 2 0 44
1 1 1 0 2 2 18
1 1 1 0 1 0 45
1 1 1 0 0 0 29
1 1 1 0 2 0 45
1 1 1 0 1 0 0
1 1 1 0 1 2 15
1 1 1 0 2 0 0
1 1 1 0 2 0 16
1 1 1 0 1 0 1
1 1 1 0 1 2 14
1 1 1 0 2 0 1
1 1 1 0 2 0 17
1 1 1 0 1 0 4
1 1 1 0 1 2 11
1 1 1 0 2 0 4
1 1 1 0 2 0 20
1 1 1 0 1 0 5
1 1 1 0 1 2 10
1 1 1 0 2 0 5
1 1 1 0 2 0 21
1 1 1 0 2 2 31
1 1 1 0 1 0 32
1 1 1 0 0 0 16
1 1 1 0 2 0 32
1 1 1 0 2 2 30
1 1 1 0 1 0 33
1 1 1 0 0 0 17
1 1 1 0 2 0 33
1 1 1 0 2 2 25
1 1 1 0 1 0 38
1 1 1 0 0 0 22
1 1 1 0 2 0 38
1 1 1 0 2 2 24
1 1 1 0 1 0 39
1 1 1 0 0 0 23
1 1 1 0 2 0 39
1 2 0 1 0 0 103
1 2 0 1 0 0 104
1 2 0 1 0 0 105
1 2 0 1 0 0 106
1 2 0 1 0 0 107
1 2 0 1 0 0 108
1 2 0 1 0 0 109
1 2 0 1 0 0 110
1 2 0 1 0 0 119
1 2 0 1 0 0 120
1 2 0 1 0 0 121
1 2 0 1 0 0 122
1 2 0 1 0 0 123
1 2 0 1 0 0 124
1 2 0 1 0 0 125
1 2 0 1 0 0 134
1 2 0 1 0 0 135
1 2 0 1 0 0 136
1 2 0 1 0 0 137
1 2 0 1 0 0 138
1 2 0 1 0 0 139
1 2 0 1 0 0 140
1 2 0 1 0 0 141
1 2 0 1 0 0 150
1 2 0 1 0 0 151
1 2 0 1 0 0 152
1 2 0 1 0 0 153
1 2 0 1 0 0 154
1 2 0 1 0 0 155
1 2 0 1 0 0 156
1 2 0 1 0 0 157
1 2 0 1 1 0 103
1 2 0 1 1 0 104
1 2 0 1 1 0 105
1 2 0 1 1 0 106
1 2 0 1 1 0 107
1 2 0 1 1 0 108
1 2 0 1 1 0 109
1 2 0 1 1 0 110
1 2 0 1 1 0 119
1 2 0 1 1 0 120
1 2 0 1 1 0 121
1 2 0 1 1 0 122
1 2 0 1 1 0 123
1 2 0 1 1 0 124
1 2 0 1 1 0 125
1 2 0 1 1 0 134
1 2 0 1 1 0 135
1 2 0 1 1 0 136
1 2 0 1 1 0 137
1 2 0 1 1 0 138
1 2 0 1 1 0 139
1 2 0 1 1 0 140
1 2 0 1 1 0 141
1 2 0 1 1 0 150
1 2 0 1 1 0 151
1 2 0 1 1 0 152
1 2 0 1 1 0 153
1 2 0 1 1 0 154
1 2 0 1 1 0 155
1 2 0 1 1 0 156
1 2 0 1 1 0 157
