-82.9211 -12.7 -70.4019 -12.7 -82.7913 -194.31 -70.3148 -194.31 0
-83.0717 -12.7 -70.4606 -12.7 -83.0504 -194.31 -70.4665 -194.31 0
-82.8609 -12.7 -70.329 -12.7 -82.9412 -194.31 -70.3682 -194.31 0
-82.8713 -12.7 -70.2513 -12.7 -82.772 -194.31 -70.1482 -194.31 0
-82.9422 -12.7 -70.4116 -12.7 -82.3608 -194.31 -70.3326 -194.31 0
-83.0722 -12.7 -70.5048 -12.7 -82.9467 -194.31 -70.4327 -194.31 0
-82.9028 -12.7 -70.3522 -12.7 -82.9023 -196.85 -70.3946 -196.85 0
-82.9648 -12.7 -70.3463 -12.7 -82.8728 -194.31 -70.2257 -194.31 0
-82.9648 -12.7 -70.3463 -12.7 -82.8728 -194.31 -70.2257 -194.31 0
-82.9648 -12.7 -70.3463 -12.7 -82.8728 -194.31 -70.2257 -194.31 0
-82.9648 -12.7 -70.3463 -12.7 -82.8728 -194.31 -70.2257 -194.31 0
line1x   line1y line2x  line2y line1x   line1y line2x  line2y
