0 15.781 1.83896 0 21.6865 3.01244 0
1 10.6121 1.83896 0 21.4884 4.00304 0
2 5.44576 1.83896 0 21.2928 4.9911 0
3 0.2794 1.83896 0 21.0947 5.97916 0
4 -4.88696 1.83896 0 20.8991 6.96722 0
5 -10.0533 1.83896 0 20.7035 7.95782 0
6 -15.2222 1.83896 0 20.5054 8.94588 0
7 -20.3886 1.83896 0 20.3098 9.93394 0
8 -25.5549 1.83896 0 20.1117 10.922 0
9 -30.7213 1.83896 0 19.9161 11.9101 0
10 -35.8877 1.83896 0 19.718 12.9007 0
11 -41.0566 1.83896 0 19.5224 13.8887 0
12 -46.2229 1.83896 0 19.3269 14.8768 0
13 -51.3893 1.83896 0 19.1287 15.8648 0
14 -56.5556 1.83896 0 18.9332 16.8554 0
15 -61.722 1.83896 0 18.735 17.8435 0
16 -66.8884 1.83896 0 18.5395 18.8316 0
17 -72.0573 1.83896 0 18.3413 19.8196 0
18 -77.2236 1.83896 0 18.1458 20.8077 0
19 -82.39 1.83896 0 17.9502 21.7983 0
20 -83.8225 2.58064 0 17.7521 22.7863 0
21 -84.0181 3.57124 0 17.5565 23.7744 0
22 -84.2162 4.5593 0 17.3584 24.7625 0
23 -84.4118 5.54736 0 17.1628 25.7531 0
24 -84.6099 6.53542 0 16.9672 26.7411 0
25 -84.8055 7.52348 0 16.7691 27.7292 0
26 -83.6676 8.77824 0 16.5735 28.7172 0
27 -78.8924 10.7569 0 16.3754 29.7053 0
28 -74.1197 12.733 0 16.1798 30.6959 0
29 -69.3471 14.7117 0 15.9817 31.684 0
30 -64.5719 16.6878 0 15.7861 32.672 0
31 -59.7992 18.6665 0 15.5905 33.6601 0
32 -55.0266 20.6426 0 15.3924 34.6507 0
33 -50.2514 22.6187 0 15.1968 35.6387 0
34 -45.4787 24.5974 0 14.9987 36.6268 0
35 -40.706 26.5735 0 14.8031 37.6149 0
36 -35.9308 28.5521 0 14.605 38.6029 0
37 -31.1582 30.5283 0 14.4094 39.5935 0
38 -26.3855 32.5069 0 14.2138 40.5816 0
39 -21.6103 34.483 0 14.0157 41.5696 0
40 -16.8377 36.4617 0 13.8201 42.5577 0
41 -12.065 38.4378 0 13.622 43.5483 0
42 -7.2898 40.4139 0 13.4264 44.5364 0
43 -2.51714 42.3926 0 13.2283 45.5244 0
44 2.25552 44.3687 0 13.0327 46.5125 0
45 7.03072 46.3474 0 12.8372 47.5031 0
