56.0027 121.003 80.6359 184.994 67.8904 34.5567 184.376 66.5551 23.7172
55.9999 121.003 80.6272 184.987 67.8833 35.4302 179.838 67.9135 16.3703
56.0034 120.998 80.6087 184.99 67.8609 33.6654 188.3 67.4497 18.7422
56.0189 120.996 80.6498 184.967 67.9094 34.6649 183.66 66.2887 24.434
55.9933 120.996 80.648 184.975 67.9361 36.6542 173.359 66.1068 25.1691
55.989 120.996 80.6303 185.003 67.8899 35.4439 179.698 65.212 30.0231
55.9943 121.012 80.6338 185.01 67.9267 34.7823 182.862 65.7652 27.4549
55.989 120.995 80.615 184.974 67.8757 37.2902 170.213 66.4159 24.1097
1(x)   2(y)    3(x)     4(y)     5(x)    6(x)   7(x)   8(x)   9(x)
