3	0	346973	349680	0.00128606	0.00171298	0.00149952	4.26921e-05
3	1	346973	349680	0.00108149	0.00194405	0.00151277	8.62559e-05
3	2	346973	349680	0.00134166	0.00179381	0.00156774	4.52154e-05
3	3	346973	349680	0.000951936	0.00186132	0.00140663	9.09385e-05
3	4	346973	349680	0.00120613	0.00180308	0.00150461	5.96955e-05
3	5	346973	349680	0.000827318	0.00191092	0.00136912	0.00010836
3	6	346973	349680	0.0011807	0.00180887	0.00149478	6.28167e-05
3	7	346973	349680	0.000837314	0.00178662	0.00131197	9.49303e-05
4	0	346973	349680	0.000893787	0.00132704	0.00111041	4.33251e-05
4	1	346973	349680	0.000754226	0.00170164	0.00122793	9.47415e-05
4	2	346973	349680	0.00113207	0.00158245	0.00135726	4.50382e-05
4	3	346973	349680	0.000593475	0.00183897	0.00121622	0.000124549
4	4	346973	349680	0.000644898	0.00163105	0.00113797	9.86147e-05
4	5	346973	349680	0.000543897	0.00186139	0.00120264	0.000131749
4	6	346973	349680	0.000612488	0.00198502	0.00129876	0.000137254
4	7	346973	349680	0.000561123	0.0015208	0.00104096	9.59674e-05
5	0	346973	347070	0.000230793	0.000849832	0.000540312	6.19039e-05
5	0	347071	349680	0.00107393	0.00142079	0.00124736	3.4686e-05
5	1	346973	347070	0.000467984	0.00140581	0.000936898	9.37828e-05
5	1	347071	349680	0.00116258	0.00160342	0.001383	4.40836e-05
5	2	346973	347070	0.00021638	0.000617926	0.000417153	4.01545e-05
5	2	347071	347365	0.000985249	0.00162475	0.001305	6.39501e-05
5	2	347366	349680	0.00126497	0.00172618	0.00149557	4.61216e-05
5	3	346973	347070	0.000482261	0.00142164	0.000951951	9.39379e-05
5	3	347071	347310	0.00116764	0.00166171	0.00141467	4.94065e-05
5	3	347311	349680	0.00108584	0.00156296	0.0013244	4.77114e-05
5	4	346973	347070	0.000290424	0.000577409	0.000433916	2.86985e-05
5	4	347071	347365	0.000883362	0.0014583	0.00117083	5.74943e-05
5	4	347366	349680	0.00115301	0.00154625	0.00134963	3.93245e-05
5	5	346973	347070	0.000391065	0.000676884	0.000533975	2.85819e-05
5	5	347071	349680	0.00101832	0.00137673	0.00119753	3.58414e-05
5	6	346973	347070	0.000357313	0.000702341	0.000529827	3.45028e-05
5	6	347071	349680	0.000952518	0.00132705	0.00113978	3.74531e-05
5	7	346973	347070	0.000448079	0.000879099	0.000663589	4.31019e-05
5	7	347071	349680	0.00111058	0.00148552	0.00129805	3.74936e-05
6	0	346973	349680	0.00118642	0.00165995	0.00142319	4.73531e-05
6	1	346973	349680	0.00123571	0.00182877	0.00153224	5.93057e-05
6	2	346973	349680	0.000810174	0.0012107	0.00101043	4.00522e-05
6	3	346973	349680	0.000979309	0.00147968	0.0012295	5.00373e-05
6	4	346973	349680	0	0	0	0
6	5	346973	347120	0.000171593	0.000779093	0.000475343	6.07499e-05
6	5	347121	347135	0.000911193	0.00146426	0.00118773	5.53067e-05
6	5	347136	349680	0.00112958	0.00147563	0.00130261	3.4605e-05
6	6	346973	347120	0.000312626	0.000975586	0.000644106	6.6296e-05
6	6	347121	347135	0.000852543	0.00148079	0.00116667	6.28247e-05
6	6	347136	349680	0.00114535	0.00151615	0.00133075	3.70797e-05
6	7	346973	347120	0.000514484	0.00109044	0.000802461	5.75955e-05
6	7	347121	347135	0.000815616	0.00140922	0.00111242	5.93604e-05
6	7	347136	349680	0.00107321	0.00137307	0.00122314	2.99865e-05
7	0	346973	349680	0.000885984	0.00130485	0.00109542	4.18864e-05
7	1	346973	349680	0	0	0	0
7	2	346973	349680	0.00144038	0.00205009	0.00174523	6.09709e-05
7	3	346973	349680	0.00114467	0.00161177	0.00137822	4.67105e-05
7	4	346973	349680	0	0	0	0
7	5	346973	349680	0.000780099	0.00124622	0.00101316	4.66122e-05
7	6	346973	346983	0.000832286	0.00134618	0.00108923	5.13894e-05
7	6	346984	347128	0.000716225	0.00117897	0.000947599	4.62747e-05
7	6	347129	349680	0.000863631	0.00131284	0.00108823	4.49205e-05
7	7	346973	349680	0.000782925	0.00120873	0.000995829	4.25808e-05
8	0	346973	349680	0.00118647	0.00162089	0.00140368	4.34417e-05
8	1	346973	349680	0.00121704	0.00169173	0.00145439	4.74686e-05
8	2	346973	349680	0.00146364	0.00193716	0.0017004	4.73521e-05
8	3	346973	349680	0.00122841	0.0016649	0.00144666	4.36485e-05
8	4	346973	349680	0.00113192	0.0015046	0.00131826	3.72673e-05
8	5	346973	349680	0.00128675	0.00167746	0.0014821	3.90711e-05
8	6	346973	349680	0.00110991	0.00151345	0.00131168	4.03542e-05
8	7	346973	349680	0.00103739	0.00139408	0.00121573	3.56683e-05
9	0	346973	349680	0.00101441	0.00142129	0.00121785	4.06875e-05
9	1	346973	349680	0.00109017	0.00165206	0.00137112	5.61891e-05
9	2	346973	349680	0.00136915	0.00193055	0.00164985	5.614e-05
9	3	346973	349680	0.00128818	0.00185947	0.00157383	5.71288e-05
9	4	346973	349680	0.000924588	0.00139983	0.00116221	4.75244e-05
9	5	346973	349680	0.000947512	0.00135876	0.00115314	4.11252e-05
9	6	346973	349680	0.000958514	0.00135591	0.00115721	3.97394e-05
9	7	346973	349680	0.000860311	0.00124119	0.00105075	3.80881e-05
10	0	346973	349680	0.000979979	0.00148998	0.00123498	5.10005e-05
10	1	346973	349680	0.00106819	0.0016933	0.00138075	6.25117e-05
10	2	346973	349680	0.00100826	0.00164201	0.00132513	6.33745e-05
10	3	346973	349680	0.000706055	0.00126326	0.000984656	5.57201e-05
10	4	346973	349680	0.00133232	0.00261971	0.00197602	0.000128739
10	5	346973	349680	0.000491281	0.000880465	0.000685873	3.89184e-05
10	6	346973	349680	0.00108308	0.00173719	0.00141014	6.54115e-05
10	7	346973	349680	0.000969054	0.00155936	0.00126421	5.90302e-05
11	0	346973	347128	0.000146236	0.000284029	0.000215132	1.37793e-05
11	0	347129	349680	0.00110159	0.00155994	0.00133076	4.58348e-05
11	1	346973	347128	0.000115002	0.000245118	0.00018006	1.30116e-05
11	1	347129	349680	0.0010009	0.00142966	0.00121528	4.2876e-05
11	2	346973	347128	0.000176205	0.000306224	0.000241214	1.30018e-05
11	2	347129	349680	0.00100178	0.00144247	0.00122213	4.40697e-05
11	3	346973	347128	0.000266534	0.000625885	0.00044621	3.59351e-05
11	3	347129	349680	0.00124607	0.00167924	0.00146265	4.3317e-05
11	4	346973	347128	2.31178e-05	0.000282679	0.000152898	2.59561e-05
11	4	347129	349680	0.00120219	0.0016577	0.00142994	4.55508e-05
11	5	346973	347128	0.000132078	0.000481103	0.00030659	3.49026e-05
11	5	347129	349680	0.00109201	0.00150175	0.00129688	4.09744e-05
11	6	346973	347128	1.42575e-05	0.000187281	0.000100769	1.73024e-05
11	6	347129	349680	0.00115876	0.00168006	0.00141941	5.21307e-05
11	7	346973	347128	-2.19453e-05	0.000118229	4.81421e-05	1.40175e-05
11	7	347129	349680	0.000995196	0.0014238	0.0012095	4.28606e-05
12	0	346973	347075	0.000761848	0.00128502	0.00102343	5.2317e-05
12	0	347076	347128	0.000864951	0.00138505	0.001125	5.20099e-05
12	0	347129	347350	-5.947e-05	0.00075618	0.000348355	8.1565e-05
12	0	347351	349260	0.00100319	0.0014644	0.0012338	4.61215e-05
12	0	349261	349680	0.000681648	0.00147427	0.00107796	7.92623e-05
12	1	346973	347075	0.000295206	0.000829429	0.000562317	5.34223e-05
12	1	347076	347128	0.00105957	0.00135516	0.00120737	2.95589e-05
12	1	347129	347350	-0.000226275	0.000649334	0.000211529	8.75609e-05
12	1	347351	348990	0.000949662	0.001499	0.00122433	5.49341e-05
12	1	348991	349680	0.000674349	0.00140026	0.00103731	7.25914e-05
12	2	346973	347075	0.000498872	0.000946626	0.000722749	4.47754e-05
12	2	347076	347128	0.00105534	0.00139981	0.00122758	3.44468e-05
12	2	347129	347350	-3.27061e-05	0.000226683	9.69883e-05	2.59389e-05
12	2	347351	349260	0.00105282	0.00150721	0.00128002	4.54386e-05
12	2	349261	349680	0.000624844	0.00161369	0.00111927	9.88847e-05
12	3	346973	347075	0.000627252	0.00127891	0.000953083	6.51662e-05
12	3	347076	347128	0.000998973	0.00133562	0.0011673	3.36646e-05
12	3	347129	347350	-2.0095e-05	7.60135e-05	2.79592e-05	9.61085e-06
12	3	347351	348990	0.00110053	0.00146218	0.00128135	3.61656e-05
12	3	348991	349680	0.000762825	0.00143717	0.0011	6.7435e-05
12	4	346973	347075	0.000425497	0.000666628	0.000546062	2.41131e-05
12	4	347076	349680	0.00103946	0.001383	0.00121123	3.43546e-05
12	5	346973	347075	0.000460794	0.000841965	0.00065138	3.81171e-05
12	5	347076	349680	0.00107591	0.00143271	0.00125431	3.56807e-05
12	6	346973	347075	0.000252467	0.000477903	0.000365185	2.25435e-05
12	6	347076	349680	0.000993432	0.00135033	0.00117188	3.56902e-05
12	7	346973	347075	0.000216709	0.000430696	0.000323702	2.13987e-05
12	7	347076	349680	0.000921426	0.00125696	0.00108919	3.35535e-05
13	0	346973	349680	0.000890711	0.00144211	0.00116641	5.51404e-05
13	1	346973	349680	0.000858357	0.00140535	0.00113186	5.46996e-05
13	2	346973	349680	0.00106165	0.00155627	0.00130896	4.94621e-05
13	3	346973	349680	0.000813348	0.00130984	0.00106159	4.9649e-05
13	4	346973	349680	0.00078835	0.00133191	0.00106013	5.43563e-05
13	5	346973	349680	0.000780693	0.00164492	0.0012128	8.64224e-05
13	6	346973	349680	0.000750454	0.00127331	0.00101188	5.2286e-05
13	7	346973	349680	0.000485414	0.00100182	0.000743616	5.16404e-05
14	0	346973	347760	0.000542205	0.000866601	0.000704403	3.24396e-05
14	0	347761	348030	0.000258127	0.000478123	0.000368125	2.19997e-05
14	0	348031	348158	0.000611942	0.000843884	0.000727913	2.31942e-05
14	0	348159	348245	0.000258765	0.000491269	0.000375017	2.32504e-05
14	0	348246	348279	0.000435376	0.000658534	0.000546955	2.23158e-05
14	0	348280	348284	-2.44645e-05	8.05759e-05	2.80557e-05	1.0504e-05
14	0	348285	349680	0.000607983	0.000829885	0.000718934	2.21901e-05
14	1	346973	347760	0.00086929	0.00135733	0.00111331	4.88038e-05
14	1	347761	348030	0.000550643	0.000803628	0.000677136	2.52985e-05
14	1	348031	348158	0.000965927	0.00134327	0.0011546	3.77346e-05
14	1	348159	348245	0.000531834	0.000822288	0.000677061	2.90455e-05
14	1	348246	348279	0.00078171	0.00104816	0.000914937	2.66454e-05
14	1	348280	348284	6.94243e-05	0.000174464	0.000121944	1.0504e-05
14	1	348285	349680	0.000926973	0.0013385	0.00113274	4.11531e-05
14	2	346973	347760	0.000878333	0.00134499	0.00111166	4.66656e-05
14	2	347761	348030	0.000555631	0.000769369	0.0006625	2.13739e-05
14	2	348031	348158	0.000928443	0.00135064	0.00113954	4.22196e-05
14	2	348159	348245	0.000505456	0.000813972	0.000659714	3.08515e-05
14	2	348246	348279	0.000745326	0.00104685	0.000896087	3.01521e-05
14	2	348280	348284	5.05357e-05	0.000155576	0.000103056	1.0504e-05
14	2	348285	349680	0.000959766	0.00130628	0.00113302	3.46517e-05
14	3	346973	347760	0.000586428	0.000913411	0.000749919	3.26983e-05
14	3	347761	348030	0.000338769	0.000527839	0.000433304	1.8907e-05
14	3	348031	348158	0.000628223	0.000912162	0.000770192	2.83939e-05
14	3	348159	348245	0.000326826	0.000552168	0.000439497	2.25343e-05
14	3	348246	348279	0.000494563	0.000730536	0.00061255	2.35972e-05
14	3	348280	348284	6.1883e-05	7.63532e-05	6.91181e-05	1.44702e-06
14	3	348285	349680	0.000608564	0.000895275	0.00075192	2.86711e-05
14	4	346973	347760	0.000682374	0.00141216	0.00104727	7.29784e-05
14	4	347761	348030	0.000512085	0.000781208	0.000646646	2.69123e-05
14	4	348031	348158	0.000905433	0.00129457	0.0011	3.89135e-05
14	4	348159	348245	0.000532849	0.000765149	0.000648999	2.32301e-05
14	4	348246	348279	0.000737785	0.000972614	0.0008552	2.34829e-05
14	4	348280	348284	4.44243e-05	0.000149464	9.69443e-05	1.0504e-05
14	4	348285	349680	0.000847548	0.00126082	0.00105419	4.13274e-05
14	5	346973	347760	0.00105716	0.00145978	0.00125847	4.02616e-05
14	5	347761	348030	0.000684928	0.000858997	0.000771962	1.74068e-05
14	5	348031	348158	0.0010635	0.00149246	0.00127798	4.28963e-05
14	5	348159	348245	0.000672317	0.000886695	0.000779506	2.14378e-05
14	5	348246	348279	0.000856512	0.00116075	0.00100863	3.04239e-05
14	5	348280	348284	7.4458e-05	0.000163042	0.00011875	8.85841e-06
14	5	348285	349680	0.00108085	0.00142126	0.00125106	3.40411e-05
14	6	346973	349680	0	0	0	0
14	7	346973	347760	0.000926376	0.00132461	0.0011255	3.98239e-05
14	7	347761	348030	0.000574564	0.000751631	0.000663098	1.77067e-05
14	7	348031	348158	0.000964372	0.00131843	0.0011414	3.54059e-05
14	7	348159	348245	0.000569645	0.000766909	0.000668277	1.97264e-05
14	7	348246	348279	0.000772151	0.000988806	0.000880479	2.16655e-05
14	7	348280	348284	9.79953e-05	0.000127005	0.0001125	2.90095e-06
14	7	348285	349680	0.000985883	0.00128034	0.00113311	2.94457e-05
15	0	346973	349680	0	0	0	0
15	1	346973	349680	0	0	0	0
15	2	346973	349680	0	0	0	0
15	3	346973	349680	0	0	0	0
15	4	346973	349680	0	0	0	0
15	5	346973	349680	0	0	0	0
15	6	346973	349680	0	0	0	0
15	7	346973	349680	0	0	0	0
16	0	346973	349680	0	0	0	0
16	1	346973	349680	0	0	0	0
16	2	346973	349680	0	0	0	0
16	3	346973	349680	0	0	0	0
16	4	346973	347075	0.000362918	0.000684453	0.000523685	3.21535e-05
16	4	347076	348388	0.000459079	0.000959243	0.000709161	5.00163e-05
16	4	348389	349680	0.000696477	0.000920776	0.000808627	2.243e-05
16	5	346973	347075	0.000199485	0.000382447	0.000290966	1.82961e-05
16	5	347076	348388	0.000493325	0.000920424	0.000706874	4.271e-05
16	5	348389	349680	0.00068049	0.000945135	0.000812812	2.64645e-05
16	6	346973	347075	0.000417608	0.000789734	0.000603671	3.72126e-05
16	6	347076	347371	0.000725533	0.00103529	0.000880412	3.09759e-05
16	6	347372	348388	0.000514523	0.00097184	0.000743181	4.57317e-05
16	6	348389	349680	0.000752318	0.000980782	0.00086655	2.28464e-05
16	7	346973	347075	0.000224968	0.000451825	0.000338396	2.26857e-05
16	7	347076	348388	0.000485821	0.000903435	0.000694628	4.17614e-05
16	7	348389	349680	0.000705648	0.000929643	0.000817645	2.23995e-05
17	0	346973	349680	0	0	0	0
17	1	346973	347075	0.000234206	0.00062827	0.000431238	3.94065e-05
17	1	347076	347905	0.000646902	0.001039	0.000842953	3.92103e-05
17	1	347906	349680	0.000580536	0.000905252	0.000742894	3.24717e-05
17	2	346973	347075	0.00044228	0.000790743	0.000616512	3.48463e-05
17	2	347076	347905	0.000657876	0.00101233	0.000835102	3.54453e-05
17	2	347906	349680	0.000578369	0.000895259	0.000736814	3.1689e-05
17	3	346973	347075	0.00034245	0.000784306	0.000563378	4.41856e-05
17	3	347076	347905	0.00062174	0.00096929	0.000795515	3.4755e-05
17	3	347906	349680	0.000553605	0.000859254	0.00070643	3.05649e-05
17	4	346973	347905	0.000575201	0.00101688	0.000796038	4.41674e-05
17	4	347906	349680	0.000563118	0.0008904	0.000726759	3.27283e-05
17	5	346973	347905	0.000652852	0.0011079	0.000880375	4.55044e-05
17	5	347906	348409	0.000460896	0.000955703	0.000708299	4.94808e-05
17	5	348410	349680	0.000694416	0.000948095	0.000821255	2.53679e-05
17	6	346973	347075	0.000581156	0.000999314	0.000790235	4.18158e-05
17	6	347076	347905	0.00078674	0.00113212	0.000959431	3.45382e-05
17	6	347906	349680	0.000684057	0.00108469	0.000884374	4.00634e-05
17	7	346973	347075	0.000453656	0.000785253	0.000619454	3.31597e-05
17	7	347076	347905	0.000587459	0.00113489	0.000861175	5.47431e-05
17	7	347906	349680	0.000574506	0.000976942	0.000775724	4.02436e-05
18	0	346973	349680	0	0	0	0
18	1	346973	347880	0.00074291	0.001122	0.000932453	3.79087e-05
18	1	347881	349680	0.00030006	0.000678141	0.0004891	3.78081e-05
18	2	346973	347880	0.000132228	0.00027324	0.000202734	1.41012e-05
18	2	347881	349680	7.14228e-05	0.000170913	0.000121168	9.94901e-06
18	3	346973	346983	0.000859971	0.00103379	0.000946883	1.73824e-05
18	3	346984	347128	0.000427509	0.000699689	0.000563599	2.7218e-05
18	3	347129	347880	0.000590305	0.00109732	0.000843812	5.07015e-05
18	3	347881	349680	0.000327442	0.000680007	0.000503724	3.52565e-05
18	4	346973	347880	0.000168112	0.000418225	0.000293169	2.50114e-05
18	4	347881	349680	9.24051e-05	0.00023795	0.000165177	1.45544e-05
18	5	346973	347880	0.000264191	0.000569163	0.000416677	3.04971e-05
18	5	347881	349680	0.000133801	0.000358452	0.000246127	2.24651e-05
18	6	346973	347880	1.42343e-05	0.000112584	6.34092e-05	9.83498e-06
18	6	347881	349680	1.0951e-05	5.23384e-05	3.16447e-05	4.13875e-06
18	7	346973	347880	1.42248e-05	0.000147834	8.10293e-05	1.33609e-05
18	7	347881	349680	6.68959e-06	3.30488e-05	1.98692e-05	2.63592e-06
19	0	346973	347934	0.000405345	0.000652783	0.000529064	2.47437e-05
19	0	347935	348265	0.000234592	0.000335222	0.000284907	1.00629e-05
19	0	348266	349680	0.00028241	0.000569365	0.000425887	2.86955e-05
19	1	346973	347934	0.000610647	0.00087275	0.000741698	2.62103e-05
19	1	347935	348265	0.000359382	0.000542415	0.000450898	1.83033e-05
19	1	348266	349680	0.000556873	0.000742057	0.000649465	1.85184e-05
19	2	346973	347934	0.000700312	0.00105254	0.000876425	3.52226e-05
19	2	347935	348265	0.000426698	0.000674195	0.000550446	2.47497e-05
19	2	348266	349680	0.000660737	0.000902292	0.000781514	2.41556e-05
19	3	346973	347934	0.0007519	0.00100155	0.000876728	2.49655e-05
19	3	347935	348265	0.000453532	0.000652082	0.000552807	1.9855e-05
19	3	348266	349680	0.000685424	0.00088863	0.000787027	2.03206e-05
19	4	346973	347934	0.000735348	0.00110477	0.000920061	3.69426e-05
19	4	347935	348265	0.000565959	0.000835925	0.000700942	2.69965e-05
19	4	348266	349680	0.000801454	0.00105531	0.000928381	2.53855e-05
19	5	346973	348820	0.000104348	0.000935137	0.000519743	8.30789e-05
19	5	348821	349680	7.16057e-05	0.000830501	0.000451053	7.58895e-05
19	6	346973	347934	0.000707026	0.00112712	0.000917074	4.20095e-05
19	6	347935	348265	0.00048463	0.000799985	0.000642308	3.15355e-05
19	6	348266	349680	0.000722191	0.00101438	0.000868287	2.92191e-05
19	7	346973	349680	0	0	0	0
20	0	346973	348166	0.00030428	0.000440576	0.000372428	1.36296e-05
20	0	348167	349680	0.000299185	0.000400841	0.000350013	1.01656e-05
20	1	346973	348166	0.000365896	0.000510115	0.000438006	1.44219e-05
20	1	348167	349680	0.000356836	0.000477409	0.000417123	1.20573e-05
20	2	346973	348166	0.000266071	0.000367067	0.000316569	1.00996e-05
20	2	348167	349680	0.000250083	0.000343568	0.000296825	9.34853e-06
20	3	346973	348166	0.000223437	0.000344571	0.000284004	1.21134e-05
20	3	348167	349680	0.000200866	0.000318065	0.000259465	1.172e-05
20	4	346973	348166	0.000273512	0.000410187	0.000341849	1.36675e-05
20	4	348167	349680	0.00020637	0.000308893	0.000257632	1.02522e-05
20	5	346973	348166	0.000357345	0.000474583	0.000415964	1.17238e-05
20	5	348167	349680	0.000339373	0.000451805	0.000395589	1.12432e-05
20	6	346973	348166	0.000283603	0.000423199	0.000353401	1.39595e-05
20	6	348167	349680	0.000285543	0.000380162	0.000332852	9.4619e-06
20	7	346973	348166	0.000184322	0.000288368	0.000236345	1.04046e-05
20	7	348167	349680	0.000154779	0.00027224	0.00021351	1.17461e-05
21	0	346973	349680	0.000304156	0.000599955	0.000452056	2.95799e-05
21	1	346973	349680	0.000358695	0.000622377	0.000490536	2.63682e-05
21	2	346973	349680	0.000349128	0.000583793	0.00046646	2.34665e-05
21	3	346973	349680	0.000310267	0.000584777	0.000447522	2.7451e-05
21	4	346973	349680	0.00030967	0.000411893	0.000360782	1.02223e-05
21	5	346973	349680	0.000169337	0.000477843	0.00032359	3.08507e-05
21	6	346973	349680	0.000198562	0.0004729	0.000335731	2.74339e-05
21	7	346973	349680	8.30468e-05	0.000268622	0.000175834	1.85575e-05
22	0	346973	348000	0.000336925	0.000458245	0.000397585	1.2132e-05
22	0	348001	348100	3.37498e-05	4.06968e-05	3.72233e-05	6.94701e-07
22	0	348101	348160	0.0003683	0.000534899	0.0004516	1.66599e-05
22	0	348161	348170	3.37406e-05	4.06626e-05	3.72016e-05	6.92202e-07
22	0	348171	348265	0.000263063	0.000324437	0.00029375	6.13738e-06
22	0	348266	349680	0.000344561	0.000449752	0.000397157	1.05191e-05
22	1	346973	348000	0.000369505	0.00050863	0.000439067	1.39125e-05
22	1	348001	348100	4.63022e-05	5.34022e-05	4.98522e-05	7.09991e-07
22	1	348101	348160	0.000408555	0.00057283	0.000490692	1.64274e-05
22	1	348161	348170	4.62261e-05	5.31729e-05	4.96995e-05	6.94675e-07
22	1	348171	348265	0.000293675	0.000370611	0.000332143	7.69366e-06
22	1	348266	349680	0.00037549	0.000499153	0.000437322	1.23663e-05
22	2	346973	348000	0.000329724	0.000494556	0.00041214	1.64832e-05
22	2	348001	348100	4.43729e-05	6.60438e-05	5.52083e-05	2.16709e-06
22	2	348101	348160	0.00038313	0.00055715	0.00047014	1.74019e-05
22	2	348161	348170	4.34548e-05	6.43808e-05	5.39178e-05	2.0926e-06
22	2	348171	348265	0.000277571	0.000350107	0.000313839	7.25362e-06
22	2	348266	349680	0.000333978	0.000487892	0.000410935	1.53914e-05
22	3	346973	348000	0.000370054	0.000587777	0.000478915	2.17724e-05
22	3	348001	348100	4.94722e-05	5.66821e-05	5.30771e-05	7.20996e-07
22	3	348101	348160	0.00045535	0.00062937	0.00054236	1.74019e-05
22	3	348161	348170	4.34548e-05	6.43808e-05	5.39178e-05	2.0926e-06
22	3	348171	348265	0.000317857	0.00043038	0.000374119	1.12523e-05
22	3	348266	349680	0.000375728	0.000583826	0.000479777	2.08099e-05
22	4	346973	348000	0.000366725	0.000482418	0.000424572	1.15693e-05
22	4	348001	348100	3.40679e-05	3.75319e-05	3.57999e-05	3.46401e-07
22	4	348101	348160	0.000370629	0.00052334	0.000446985	1.5271e-05
22	4	348161	348170	3.08964e-05	3.80195e-05	3.44579e-05	7.12307e-07
22	4	348171	348265	0.000288591	0.000349802	0.000319196	6.12112e-06
22	4	348266	349680	0.000369544	0.000481605	0.000425574	1.12062e-05
22	5	346973	348000	0.000347746	0.000488238	0.000417992	1.40492e-05
22	5	348001	348100	3.68674e-05	4.38271e-05	4.03473e-05	6.95973e-07
22	5	348101	348160	0.000367463	0.000510864	0.000439164	1.43402e-05
22	5	348161	348170	2.8802e-05	4.84654e-05	3.86337e-05	1.96633e-06
22	5	348171	348265	0.000277863	0.00035428	0.000316071	7.64165e-06
22	5	348266	349680	0.000360286	0.000483418	0.000421852	1.23132e-05
22	6	346973	349680	0	0	0	0
22	7	346973	348000	0.000169309	0.000244091	0.0002067	7.47818e-06
22	7	348001	348100	9.32688e-06	1.62176e-05	1.27722e-05	6.89072e-07
22	7	348101	348160	0.000169878	0.000276997	0.000223438	1.07118e-05
22	7	348161	348170	1.40483e-06	2.5931e-05	1.36679e-05	2.45262e-06
22	7	348171	348265	0.000126347	0.000167403	0.000146875	4.10559e-06
22	7	348266	349680	0.000169304	0.000240164	0.000204734	7.08598e-06
23	0	346973	349680	0	0	0	0
23	1	346973	347374	0.000151329	0.00031272	0.000232024	1.61391e-05
23	1	347375	349680	0.00027894	0.00045236	0.00036565	1.7342e-05
23	2	346973	347374	6.14236e-05	0.000186774	0.000124099	1.2535e-05
23	2	347375	349680	0.00035615	0.000458425	0.000407287	1.02275e-05
23	3	346973	347374	0.000198595	0.000372598	0.000285596	1.74002e-05
23	3	347375	349680	0.000403557	0.000523518	0.000463537	1.19961e-05
23	4	346973	347374	0.000121299	0.000297571	0.000209435	1.76272e-05
23	4	347375	349680	0.000471044	0.000626527	0.000548786	1.55483e-05
23	5	346973	349680	0.000345803	0.000599905	0.000472854	2.54102e-05
23	6	346973	349680	0.000392908	0.000612049	0.000502478	2.19141e-05
23	7	346973	349680	0	0	0	0
24	0	346973	349680	0	0	0	0
24	1	346973	349680	0	0	0	0
24	2	346973	349680	7.87359e-06	0.000113121	6.04975e-05	1.05248e-05
24	3	346973	349680	0	0	0	0
24	4	346973	347600	0.000206696	0.000320119	0.000263407	1.13423e-05
24	4	347601	348261	0.000182505	0.000255443	0.000218974	7.29373e-06
24	4	348262	349680	0.000219474	0.000308582	0.000264028	8.91074e-06
24	5	346973	347600	0.000378015	0.000516213	0.000447114	1.38198e-05
24	5	347601	348261	0.000336448	0.000425761	0.000381104	8.93137e-06
24	5	348262	349680	0.000387834	0.000509015	0.000448425	1.21182e-05
24	6	346973	347600	0.000384196	0.000563579	0.000473888	1.79383e-05
24	6	347601	348261	0.000347418	0.00046112	0.000404269	1.13702e-05
24	6	348262	349680	0.000413929	0.000535687	0.000474808	1.21758e-05
24	7	346973	347600	0.0002868	0.000518764	0.000402782	2.31964e-05
24	7	347601	348261	0.00028326	0.000403553	0.000343406	1.20293e-05
24	7	348262	349680	0.000337786	0.000474266	0.000406026	1.36481e-05
25	0	346973	349680	0	0	0	0
25	1	346973	349680	0	0	0	0
25	2	346973	349680	0.000321338	0.00055097	0.000436154	2.29632e-05
25	3	346973	349680	8.76168e-05	0.000399308	0.000243463	3.11691e-05
25	4	346973	349680	0.000319905	0.000535231	0.000427568	2.15325e-05
