     3 |        6 |               1 |  99.3551 |   64.1448 |    158.706 |  99.2519 |  64.1668 |   95.9535 |   76.746 |  89.7986 |   96.0046 |  76.8612 |  89.7833 |    158.758
     3 |        6 |               2 |  99.2614 |   64.1752 |    94.9826 |  99.0948 |  64.1384 |   32.2319 |  76.6181 |   89.796 |   32.2812 |   76.786 |  89.8328 |    95.0325
     3 |        6 |               3 |  99.0496 |   64.0998 |    31.2668 |  99.0559 |  64.2186 |   -31.488 |  76.6048 |  89.8977 |  -31.4437 |  76.6209 |  89.8013 |    31.3102
     3 |        6 |               4 |  99.1081 |   64.2662 |    -32.447 |  99.1283 |  64.3947 |  -95.2049 |  76.6067 |   90.014 |  -95.1605 |  76.5784 |  89.8757 |   -32.4027
     3 |        6 |               5 |  99.1595 |   64.4238 |   -96.1769 |  99.0779 |   64.466 |  -158.929 |  76.5688 |  90.0938 |  -158.877 |  76.6442 |  90.0473 |   -96.1256
     3 |        7 |               1 |  67.1259 |   79.6709 |    158.624 |  67.1191 |  79.7355 |   95.8694 |  37.8727 |  97.2897 |   95.8924 |  37.8861 |  97.2305 |    158.647
     3 |        7 |               2 |  67.1158 |   79.7271 |    94.8994 |  67.0475 |   79.702 |   32.1457 |  37.8141 |  97.2741 |   32.1738 |  37.8622 |  97.2692 |    94.9264
     3 |        7 |               3 |  66.9925 |   79.5928 |    31.1815 |  67.0192 |  79.7137 |  -31.5693 |  37.8042 |  97.3208 |  -31.5451 |  37.7781 |   97.203 |    31.2067
     3 |        7 |               4 |    67.06 |   79.7832 |   -32.5342 |  67.1372 |  79.9869 |   -95.287 |   37.877 |  97.5376 |  -95.2658 |  37.8087 |  97.3275 |   -32.5051
     3 |        7 |               5 |  67.1527 |   80.0121 |   -96.2609 |  67.1589 |  80.1161 |  -159.015 |  37.9056 |  97.6411 |  -158.982 |  37.8827 |  97.5285 |   -96.2329
     3 |        8 |               1 | -67.4194 |   79.8952 |   -158.304 | -67.3681 |  79.8807 |  -95.5473 | -38.0276 |  97.2656 |   -95.565 |  -38.053 |  97.2478 |    -158.32
     3 |        8 |               2 |  -67.383 |   79.8792 |   -94.5873 | -67.3289 |  79.8622 |  -31.8287 | -37.9729 |  97.2383 |  -31.8434 | -38.0017 |  97.2342 |    -94.598
     3 |        8 |               3 | -67.3814 |   79.9186 |   -30.8716 | -67.3397 |  79.8933 |   31.8814 | -37.9766 |  97.2631 |   31.8686 | -38.0485 |  97.3304 |   -30.8873
     3 |        8 |               4 | -67.3095 |   79.8759 |    32.8463 | -67.3588 |  79.9856 |   95.6013 | -37.9881 |  97.3447 |   95.5905 |        0 |        0 |          0
     3 |        8 |               5 | -67.4079 |    80.066 |    96.5683 | -67.3509 |  80.0044 |   159.321 | -37.9683 |  97.3294 |   159.309 | -38.0204 |  97.4003 |    96.5595
     3 |        9 |               1 | -99.0322 |   63.8499 |    -158.35 | -99.0975 |   63.984 |  -95.5938 | -76.6349 |  89.6535 |  -95.6246 | -76.5765 |  89.5244 |   -158.381
     3 |        9 |               2 | -99.0963 |   63.9812 |   -94.6308 | -99.1021 |  64.0602 |  -31.8782 |  -76.639 |   89.728 |  -31.9082 |  -76.652 |  89.6669 |   -94.6626
     3 |        9 |               3 | -99.0673 |   64.0305 |   -30.9041 | -99.1301 |  64.1583 |   31.8497 | -76.6904 |  89.8481 |   31.8176 | -76.6447 |   89.734 |   -30.9362
     3 |        9 |               4 |   -99.14 |   64.1694 |    32.8127 | -99.2201 |  64.3124 |   95.5685 | -76.6992 |  89.9293 |   95.5385 | -76.6299 |  89.7945 |    32.7827
     3 |        9 |               5 | -99.2492 |   64.3387 |    96.5314 | -99.2546 |  64.4176 |   159.286 | -76.7645 |  90.0616 |   159.257 | -76.7504 |  89.9752 |    96.5005
     3 |       10 |               1 | -126.465 |   41.4501 |   -158.506 |        0 |        0 |         0 |  -112.06 |  72.0708 |  -95.6064 | -112.023 |  72.3509 |   -158.362
     3 |       10 |               2 | -126.614 |   41.2297 |   -94.7716 | -126.646 |  40.9592 |  -32.0161 | -112.179 |  71.8512 |   -31.875 | -112.125 |  72.1138 |   -94.6294
     3 |       10 |               3 | -126.591 |   40.9317 |    -31.051 | -126.705 |  40.7009 |   31.7024 |  -112.32 |  71.6283 |   31.8394 | -112.194 |  71.8554 |    -30.914
     3 |       10 |               4 | -126.737 |   40.7065 |    32.6654 | -126.938 |  40.5065 |   95.4208 | -112.461 |  71.3929 |   95.5628 | -112.262 |  71.5889 |    32.8065
     3 |       10 |               5 | -126.976 |    40.525 |    96.3887 | -127.131 |  40.3112 |   159.143 | -112.695 |  71.2121 |   159.281 | -112.539 |  71.4307 |    96.5278
     3 |       11 |               1 | -104.362 |  -2.80212 |   -158.469 | -104.345 | -2.74504 |  -95.7145 | -99.6595 |  31.0479 |  -95.7473 |  -99.691 |  30.9878 |   -158.503
     3 |       11 |               2 | -104.357 |  -2.74661 |   -94.7525 |        0 |        0 |         0 |  -99.628 |  31.1118 |  -32.0279 | -99.6971 |    31.05 |   -94.7853
